card_id,fam
C_ID_9833bf14a0,62
C_ID_18ec209d43,72
C_ID_e0b95cb1ce,68
C_ID_f22a981e5e,73
C_ID_1fdfcba4ee,65
C_ID_19e6e05fc6,70
C_ID_af71ea0c18,58
C_ID_6cff18ac41,65
C_ID_225dfbd5e3,71
C_ID_aa83593d61,60
C_ID_9da78dd89d,46
C_ID_a8f1f4938b,38
C_ID_cd125dc079,70
C_ID_ea87695db3,50
C_ID_f3c0347b59,61
C_ID_e860080ad5,65
C_ID_0435dd623d,72
C_ID_2610b7bf3c,59
C_ID_326fe2e5e7,58
C_ID_bb846bfb74,68
C_ID_a730f78bc1,46
C_ID_b27e79571f,70
C_ID_c4669631ad,70
C_ID_99422672e3,61
C_ID_274723e029,57
C_ID_7dde23bd3a,56
C_ID_e8fd435ed8,73
C_ID_222dd8bce3,70
C_ID_d9b1644d8d,58
C_ID_18cce6d370,56
C_ID_740b867bf8,71
C_ID_3728f2f1f7,67
C_ID_54d0c8b417,60
C_ID_d9d5516746,63
C_ID_0f3461630d,72
C_ID_98b07af79c,67
C_ID_62d62198c4,70
C_ID_dd0fdf80f3,66
C_ID_b03a04be8f,52
C_ID_f612726625,35
C_ID_cbdc691c52,50
C_ID_bb35ed78a8,72
C_ID_efaabfa1b5,68
C_ID_9b72727489,61
C_ID_fe5d4ccb61,69
C_ID_d03f54a33e,73
C_ID_7691d61f18,61
C_ID_b2088d7254,71
C_ID_07529c4103,67
C_ID_c53b29ae65,71
C_ID_29294ca206,70
C_ID_09f8c4a943,68
C_ID_254247bd7c,43
C_ID_0d687857e5,73
C_ID_addd701a44,66
C_ID_1369f763a0,70
C_ID_6c11dbfffe,57
C_ID_005efb04db,72
C_ID_7df293055c,69
C_ID_1b73c7a1f8,58
C_ID_4b856b70cf,63
C_ID_d1aa255acb,72
C_ID_eee2705589,59
C_ID_898fc9debd,71
C_ID_24990a6f45,68
C_ID_80d5d69bf5,69
C_ID_090ec1b5f4,61
C_ID_d4e008600c,73
C_ID_339aaf4678,63
C_ID_ac35d6cf0a,64
C_ID_357b1646b2,43
C_ID_e74d5f6dcd,72
C_ID_33ca2a86ef,52
C_ID_42bbf60d2c,72
C_ID_e82ab0fb0f,67
C_ID_2016df8afc,70
C_ID_c5addf9412,67
C_ID_f2d963372c,67
C_ID_513d1b0232,72
C_ID_1a58e0c3de,51
C_ID_bb1fa0c09e,62
C_ID_bd3e0de147,6
C_ID_b490af6cfa,47
C_ID_3759ed3fb7,65
C_ID_96d07caca2,69
C_ID_4442605517,64
C_ID_1d6428fd68,56
C_ID_48d6a4b8bf,63
C_ID_f71c127c27,59
C_ID_44df232711,56
C_ID_d2e031e3fd,70
C_ID_6b6b6f4023,70
C_ID_58ff268f7d,29
C_ID_1ff7cef4a9,58
C_ID_d921f4a98f,53
C_ID_a8da1c375f,55
C_ID_ded5836965,63
C_ID_a4e6d136a8,60
C_ID_9bad990791,60
C_ID_fa81811d58,73
C_ID_37c6296c1e,66
C_ID_1d82477e4b,70
C_ID_738866d870,67
C_ID_bacde7ab4c,66
C_ID_c4225e05e7,69
C_ID_11fb0a7571,49
C_ID_9fdc199b96,27
C_ID_65221a15a6,62
C_ID_24f7c3188b,73
C_ID_c439416585,29
C_ID_332d7bde2f,37
C_ID_daae9e887d,60
C_ID_469b0e39d8,66
C_ID_15b67b7cee,73
C_ID_3da806fd42,65
C_ID_90919f6486,69
C_ID_235134c5fc,61
C_ID_6825a3d50a,39
C_ID_256cd9e44d,54
C_ID_b39875cc86,66
C_ID_6be42aa18c,55
C_ID_73c4d2efed,71
C_ID_41144a0d66,72
C_ID_f930e1eb01,69
C_ID_5f596cba98,72
C_ID_65d89f3049,70
C_ID_e994feda6e,60
C_ID_9a3e2c0113,60
C_ID_48f94c34aa,48
C_ID_2a48212b11,60
C_ID_c1f1424ce4,67
C_ID_796fb62354,72
C_ID_69c67427cc,69
C_ID_e8b1979b00,65
C_ID_27057b40ac,68
C_ID_a481fecd90,66
C_ID_d71b2f9c09,70
C_ID_17f825f99c,66
C_ID_935e9c6747,71
C_ID_735737485d,63
C_ID_c6ddda26ac,71
C_ID_73cfead197,63
C_ID_a3962d37f7,64
C_ID_6d122d27e6,61
C_ID_bc895a6a02,73
C_ID_87302c4095,72
C_ID_2fdf761d64,46
C_ID_4d1b6786bd,56
C_ID_2b9c101d79,62
C_ID_8c759bfd44,55
C_ID_6662a5d3b1,69
C_ID_86fe27c783,67
C_ID_ae7d55dd07,11
C_ID_ee0f730e0c,67
C_ID_b50c631d2d,64
C_ID_49b6b8048e,49
C_ID_c3f5eb7df8,55
C_ID_2395cf1529,73
C_ID_3dff3100b7,63
C_ID_e1412f4ccb,60
C_ID_678a798d3e,68
C_ID_80afc03ce4,51
C_ID_1f1444749c,70
C_ID_0bd8639b9e,59
C_ID_a51370e0df,72
C_ID_8097094bb3,72
C_ID_6758aedb0f,73
C_ID_9bb4476249,72
C_ID_1ee41fdb4b,28
C_ID_6a53d178ef,45
C_ID_1ccd34db21,65
C_ID_37ac7a1239,44
C_ID_1a9d930d3e,45
C_ID_bddfaa1c52,58
C_ID_6eaef90fc9,72
C_ID_f9a384662e,71
C_ID_a77c794b58,72
C_ID_dd7ab823ab,57
C_ID_babd85de7d,73
C_ID_46c61c2eb2,68
C_ID_a61591c1b4,67
C_ID_cce7747cdf,55
C_ID_84de86e31d,53
C_ID_ff82a12aa8,64
C_ID_1772a92167,55
C_ID_363df7a351,70
C_ID_96095b4e4d,64
C_ID_3181c435e2,72
C_ID_d0f6bee283,71
C_ID_eb0d1a2e31,53
C_ID_1e4f8ddf51,66
C_ID_b2928b14ef,53
C_ID_90ed6979bd,54
C_ID_6a5d7abec1,46
C_ID_cc5215f4f7,66
C_ID_dc026eeb8f,66
C_ID_dc1146b1bc,72
C_ID_e72cdf49fe,72
C_ID_3725efda8b,65
C_ID_b71ffcd91e,49
C_ID_92c92bf5ef,69
C_ID_a3f48f6706,70
C_ID_c5f3a8694c,69
C_ID_9e7df6ddab,72
C_ID_01a0597348,66
C_ID_c37513876b,64
C_ID_2c571f4395,66
C_ID_f9c2a1e41b,46
C_ID_1c28184413,68
C_ID_bce7883306,59
C_ID_220cae6a83,68
C_ID_4efd864091,66
C_ID_e9d4083d56,69
C_ID_3f4ad3120e,67
C_ID_7a75204c12,71
C_ID_77598150cf,64
C_ID_7836f474a5,68
C_ID_94a3bbc9f8,64
C_ID_316c77753f,43
C_ID_ccfab11960,71
C_ID_7e91813959,72
C_ID_2d2d7517dc,72
C_ID_3c1c0ff089,71
C_ID_f2c03fd765,73
C_ID_633888fcf4,73
C_ID_ce958e62cf,63
C_ID_1195b45e31,64
C_ID_7d0302919c,70
C_ID_051995b4f6,62
C_ID_c139945407,61
C_ID_c2477af764,68
C_ID_9dc4029d9a,45
C_ID_8974bcc3aa,67
C_ID_cb3fb9e324,62
C_ID_c8682f253a,54
C_ID_4c9dc61f08,43
C_ID_ad40745c1e,65
C_ID_29c3103c49,70
C_ID_a00a77f054,66
C_ID_139554b2c3,41
C_ID_d7e3bb95b6,51
C_ID_923de058fc,67
C_ID_b0c3e148b4,57
C_ID_a657d50f80,67
C_ID_ffd655faa0,71
C_ID_61bd0a57c6,64
C_ID_8bcae7de67,59
C_ID_492a8eb8f1,59
C_ID_315e56898f,68
C_ID_3e69c83117,45
C_ID_7294ee3f8e,64
C_ID_25b53a08a2,47
C_ID_a4c2005aa9,60
C_ID_962c2b14fd,60
C_ID_f42edf6858,62
C_ID_c6e6429503,64
C_ID_a11f493b3f,71
C_ID_6e9c69d52a,73
C_ID_4a7ce77b41,64
C_ID_3180796392,61
C_ID_845db41976,42
C_ID_812692210c,62
C_ID_bb1e4cbf8b,72
C_ID_db389df4c3,48
C_ID_df1b718da5,66
C_ID_153bde5f8f,73
C_ID_19d53bbc58,58
C_ID_dedf17f131,66
C_ID_abc8694f63,60
C_ID_1f77997173,70
C_ID_a8813a46b5,68
C_ID_b221f70cc9,69
C_ID_51b38fd200,70
C_ID_585f5c011c,56
C_ID_cce3473e6f,36
C_ID_fe568373eb,70
C_ID_b88e965d27,23
C_ID_07a515d8b9,53
C_ID_8a14f9780e,72
C_ID_976739d0ed,69
C_ID_1dd6e5a34d,37
C_ID_4f320f0ab3,60
C_ID_6058f04321,68
C_ID_36586fb54a,72
C_ID_7af12a7485,61
C_ID_2c1144f1c9,46
C_ID_345775eeea,68
C_ID_0ccb51ef21,57
C_ID_1830ad0c7f,72
C_ID_f5c05ff273,62
C_ID_4be5490a09,73
C_ID_6648e8bda2,62
C_ID_91ed23b4dc,67
C_ID_6843875a84,71
C_ID_1f7b769765,69
C_ID_f488f12676,49
C_ID_b6571d1802,58
C_ID_4a32bf39f4,73
C_ID_bb522e9a95,66
C_ID_a5d14366fe,67
C_ID_48d2c063c8,69
C_ID_741f0dafb8,60
C_ID_e14c712a68,66
C_ID_fa73edf280,58
C_ID_bb7bec4b12,66
C_ID_eda9abe85a,70
C_ID_332905f097,54
C_ID_14fcac5788,59
C_ID_ef3b6328be,70
C_ID_fbfea00a1f,69
C_ID_6a14634923,70
C_ID_3ddf70f298,58
C_ID_106be98558,72
C_ID_b586773356,61
C_ID_21e0cd99a8,26
C_ID_ef0b30dec1,72
C_ID_92ae179281,60
C_ID_b52437775b,72
C_ID_be4f5caccf,63
C_ID_beaf596942,63
C_ID_4e1ac611c2,72
C_ID_10c3a0cb5a,66
C_ID_d1b63a8b8d,70
C_ID_8f7d51c87c,66
C_ID_b34f43cd62,48
C_ID_180ae1f9a3,63
C_ID_ca6d56796c,59
C_ID_d2e778c486,70
C_ID_3a0ce50a19,61
C_ID_b94ece444c,56
C_ID_f22a12bed0,73
C_ID_325e12d99b,62
C_ID_1ed38949e2,60
C_ID_cd7d8d0537,72
C_ID_c65c72350c,69
C_ID_21c607fa68,72
C_ID_ceedab1d3b,54
C_ID_2aceb3882b,71
C_ID_bb8c7dc8ed,65
C_ID_9d4049c413,36
C_ID_3a271435a7,66
C_ID_180bfdf1d6,51
C_ID_19f3ca944f,66
C_ID_1dbd1005cb,64
C_ID_31a3a858c0,67
C_ID_12802cf6dc,71
C_ID_9977525dbd,47
C_ID_b4fe3f2c50,73
C_ID_032a1e072d,55
C_ID_3a8d4a0c21,69
C_ID_85e300829f,62
C_ID_f960d21f84,70
C_ID_4e6ee7b99d,22
C_ID_59575a343d,55
C_ID_b9e2d3b1c4,72
C_ID_09de2cdfab,59
C_ID_cb09a2954c,48
C_ID_a035dd5f75,70
C_ID_9c99ad033f,67
C_ID_18ed37ff23,66
C_ID_c71001649e,61
C_ID_e633b14ace,54
C_ID_1a2c799b1b,63
C_ID_98376d200b,72
C_ID_4386ab13a7,70
C_ID_3f9e5b2921,73
C_ID_a5c80abd37,53
C_ID_62f3d13365,58
C_ID_8f0eadaf87,62
C_ID_c38c96b1ae,53
C_ID_87a0cdbced,72
C_ID_6dfb0c2cb9,38
C_ID_7a4a871604,63
C_ID_73965ddc28,49
C_ID_a775c88b66,67
C_ID_ac3c437434,69
C_ID_d8a8855013,60
C_ID_2b3cd10a23,65
C_ID_669dce90a9,67
C_ID_5454a4cf3a,72
C_ID_b1c99848c6,26
C_ID_afc18f297d,61
C_ID_96e9a19644,60
C_ID_6283d75d11,71
C_ID_b7633c4cd2,51
C_ID_5bd2b8e157,65
C_ID_f7edad91c7,72
C_ID_cf7a2a34d9,51
C_ID_00b94b0f84,54
C_ID_e6688a85ee,72
C_ID_c980996f9f,45
C_ID_6ec8814900,46
C_ID_432cc1c174,68
C_ID_984434f3c2,69
C_ID_ef2178c40c,63
C_ID_cfdfd444bf,50
C_ID_0181351f59,68
C_ID_233f859c65,72
C_ID_44601a8f48,70
C_ID_3511740bc7,65
C_ID_2fe88c35d3,71
C_ID_14dc1fb105,64
C_ID_ec1f4b15d6,60
C_ID_9a2a242054,73
C_ID_7e03288090,71
C_ID_9a48605e69,63
C_ID_f121d497a7,73
C_ID_0bf208fc1e,61
C_ID_1b0da6a401,55
C_ID_ca1c58e214,72
C_ID_9f896468c2,65
C_ID_64e0766a3b,67
C_ID_f8f43431d5,72
C_ID_109895f9d7,69
C_ID_4ba9a60b43,73
C_ID_e89f471c41,64
C_ID_d90485c64f,57
C_ID_eb6a0468af,71
C_ID_662a6f66ec,71
C_ID_6495d15ad7,57
C_ID_1766ab340d,67
C_ID_8c91a2e2ec,70
C_ID_77b66ed409,70
C_ID_1ff7d55b79,67
C_ID_75385be0a6,62
C_ID_ed56c27581,68
C_ID_6ed49dd140,61
C_ID_7dd2967403,70
C_ID_fc8c48525b,46
C_ID_1744582b6b,70
C_ID_cc41cc9411,73
C_ID_d9e5578e3d,70
C_ID_8bf12b272b,55
C_ID_1578cb0f78,67
C_ID_d0bf4845b6,71
C_ID_e8066c7866,64
C_ID_c407890bd6,70
C_ID_c718055781,73
C_ID_b838c1d7f4,69
C_ID_f99f96c00c,55
C_ID_dbc76678aa,57
C_ID_49efdc4b7f,63
C_ID_c0b5e684c5,61
C_ID_0c6e8545a2,69
C_ID_1e6c5b832a,71
C_ID_126edffe1f,64
C_ID_fdd0fa338c,67
C_ID_068f46fc45,66
C_ID_b615aaa7d8,68
C_ID_5ecfc19bbf,72
C_ID_e7d4e567e4,73
C_ID_bd10992acd,61
C_ID_19896a3e42,67
C_ID_fabcdcafc0,39
C_ID_bec242e1fb,45
C_ID_e77aa5d362,71
C_ID_8423a2a795,72
C_ID_474284d601,32
C_ID_a79d7457b0,70
C_ID_a834a1319d,71
C_ID_02ba433fe3,67
C_ID_24812272d6,63
C_ID_e0e66b4035,50
C_ID_2c9297a943,72
C_ID_8e990db808,64
C_ID_fecb2b1077,68
C_ID_691f4e8bab,73
C_ID_6413718568,69
C_ID_1e368b61a9,60
C_ID_056f22a195,63
C_ID_778d1c448d,61
C_ID_0615bd1080,54
C_ID_b6f1fd1d37,67
C_ID_154e1e131f,60
C_ID_216d8873c1,53
C_ID_f2d22b85c5,59
C_ID_f973bc3e30,73
C_ID_6c618127d6,49
C_ID_1d6dadf5a0,64
C_ID_7936d9acfc,60
C_ID_8b554165bf,71
C_ID_3a23e2aa48,68
C_ID_2cf89d8036,62
C_ID_0281b95c39,46
C_ID_1f1ae44574,68
C_ID_ec4398e8e2,63
C_ID_dfb6955062,66
C_ID_9931389c15,73
C_ID_519b7be590,70
C_ID_5907248a03,61
C_ID_81f2a849fc,69
C_ID_88135e3dc4,64
C_ID_640093f63b,61
C_ID_0d2af565ae,59
C_ID_bdab86b3af,60
C_ID_c792ec9162,69
C_ID_b3bc57471e,56
C_ID_6b91339702,67
C_ID_9018d1a4b8,72
C_ID_6471abd369,71
C_ID_7ac31fe6c5,65
C_ID_5c1eba3c5a,61
C_ID_81ad80b8c9,67
C_ID_93d826479b,62
C_ID_e173f655a1,9
C_ID_687b00d0c3,69
C_ID_72cad0a380,70
C_ID_90b6e18f94,70
C_ID_195675c6e6,69
C_ID_9786014835,73
C_ID_1158ddec31,62
C_ID_18651a9238,73
C_ID_0e8d85b88e,27
C_ID_2ff27024d4,67
C_ID_7d0c679603,69
C_ID_65d0906ed6,69
C_ID_b91e9087fb,32
C_ID_6463889e03,62
C_ID_a0d45979c3,64
C_ID_9e3cba7eb7,62
C_ID_cc27d258e4,72
C_ID_c238fd0471,64
C_ID_831c01c79d,67
C_ID_55a2cdbce3,69
C_ID_76643a2c68,68
C_ID_dc21658fad,66
C_ID_3453fc8f59,55
C_ID_d372498ed1,68
C_ID_63f0efbaec,56
C_ID_f411a2e6c6,69
C_ID_f5dae7de11,72
C_ID_b106a0da3a,66
C_ID_20220f55e7,73
C_ID_c5e2506ad5,63
C_ID_0f89559088,70
C_ID_47e086e737,73
C_ID_6263e6efd9,69
C_ID_ca9e8d9c1d,67
C_ID_f80831e3e3,70
C_ID_3fe44415bd,69
C_ID_d4f1fcd568,60
C_ID_499715e23d,69
C_ID_33b712031c,65
C_ID_e3203d153f,55
C_ID_e09354422f,66
C_ID_d095926461,59
C_ID_a4a2b15462,56
C_ID_1a15e76708,70
C_ID_ce9426c46d,54
C_ID_c40165aed5,68
C_ID_84592f2582,62
C_ID_1a7e5158bc,44
C_ID_1df05fa115,72
C_ID_255513a00c,52
C_ID_4bda4404b2,69
C_ID_52a8b3f46e,27
C_ID_3b9ccfb1a3,37
C_ID_f24832f2d1,62
C_ID_f8329aebee,67
C_ID_b31c2e116b,58
C_ID_9306f9149d,37
C_ID_b97e5699c6,62
C_ID_a261aad4cf,57
C_ID_216952adb2,29
C_ID_94ba9d89dc,65
C_ID_4c203e37d2,73
C_ID_de94b16e52,71
C_ID_27adf49705,63
C_ID_ded6c699df,65
C_ID_140d831acd,35
C_ID_989f35788f,52
C_ID_a6fabf749b,70
C_ID_6d8dfa6606,67
C_ID_b8f0201285,69
C_ID_a8866fe295,61
C_ID_f992a541ef,64
C_ID_76ef950fd9,72
C_ID_886086ab12,73
C_ID_db9cfb470b,67
C_ID_cfe73b620f,62
C_ID_9230a94c46,64
C_ID_67ce0b8ef6,61
C_ID_7e7e351604,67
C_ID_8b44c50591,68
C_ID_d0bdf0c223,58
C_ID_617c469951,57
C_ID_7b1af4a598,71
C_ID_253319c65d,54
C_ID_8779dde626,63
C_ID_e01e53b3d9,20
C_ID_e655bc1d5e,69
C_ID_82b075232c,69
C_ID_0d9f5649fc,69
C_ID_414ef5e88a,70
C_ID_4d843c6b2a,53
C_ID_04f2ab2cf2,68
C_ID_2fd69e4524,61
C_ID_d3f27d91d9,57
C_ID_597a136e93,61
C_ID_cec188f1ca,67
C_ID_65f8d7df87,61
C_ID_8d5586c26c,62
C_ID_1a1eea5344,55
C_ID_4c57c7fab2,54
C_ID_54c8576597,66
C_ID_b9c97ad46d,69
C_ID_8e25763197,53
C_ID_9f707a24fe,68
C_ID_16fe9f951a,60
C_ID_d43039dffd,70
C_ID_a20340bbcc,28
C_ID_267a279a8c,43
C_ID_0df64b1fd8,59
C_ID_776e8b87f7,70
C_ID_eabd0d0690,68
C_ID_bd294f4ca7,58
C_ID_65314a3d9c,54
C_ID_1a875037ee,66
C_ID_46fb9b02d8,35
C_ID_5359877d82,70
C_ID_72b47a02a8,66
C_ID_068f130de6,42
C_ID_c78a448785,67
C_ID_200f856991,62
C_ID_5014f101f4,63
C_ID_f0d55dc3b8,70
C_ID_abe7d4e8bb,69
C_ID_7abb8792b6,62
C_ID_25f3fea2eb,62
C_ID_4d249637d6,70
C_ID_8a8f589e3a,56
C_ID_85e4ad1924,71
C_ID_e6a724f55b,63
C_ID_aa86a19b69,72
C_ID_952e318f7a,66
C_ID_5587f169ad,72
C_ID_4b724757e8,68
C_ID_4f57524089,72
C_ID_f2ec3bdb94,66
C_ID_dcdcc903a4,56
C_ID_121a919b41,66
C_ID_36cf1c6d86,66
C_ID_5d5b9d94af,70
C_ID_62aa9a3583,61
C_ID_b4aac98cf6,53
C_ID_471b1c28d8,59
C_ID_c5b8519638,73
C_ID_c9d4f741c8,73
C_ID_e92560884f,29
C_ID_9ce21bf68c,68
C_ID_ff8ce73bbb,69
C_ID_b34ac326c3,48
C_ID_06a850c379,45
C_ID_cb8bc1a768,64
C_ID_339261566f,67
C_ID_7a9b343afe,72
C_ID_25fcca2375,60
C_ID_e813c5ff06,62
C_ID_f74900c86f,72
C_ID_ac0d292d7a,68
C_ID_0fef1092a4,37
C_ID_5857fe630e,62
C_ID_c29b04ff74,68
C_ID_c858868e22,73
C_ID_337e88e8c0,67
C_ID_fb201e0a42,62
C_ID_7047480176,63
C_ID_bd83a8d2f0,71
C_ID_4f7677692a,62
C_ID_ffc3c65e75,66
C_ID_0695bda336,62
C_ID_2a35ac5bc0,63
C_ID_b2bca57c0c,61
C_ID_945c76368b,42
C_ID_e1f8ac766f,60
C_ID_01dd551c86,55
C_ID_bcc62d0670,69
C_ID_9a362ec29c,61
C_ID_cd9b83fa01,63
C_ID_d40b3e0627,73
C_ID_00ab4f48a0,66
C_ID_2a32979b8c,66
C_ID_d0ade51683,70
C_ID_46ca737997,71
C_ID_b75338cb00,67
C_ID_e0372e8ddc,66
C_ID_03ac89a793,65
C_ID_5d37bd804c,61
C_ID_2199550afb,49
C_ID_0c8990c3d3,68
C_ID_6167f8e611,70
C_ID_537456405c,64
C_ID_551d8243cc,72
C_ID_d0039c650e,49
C_ID_537e2d0030,68
C_ID_2c874e7f7f,64
C_ID_2425b8d21f,64
C_ID_5ca8e9c813,61
C_ID_bf7803692a,73
C_ID_aa41ecf469,71
C_ID_4df0b3b99d,72
C_ID_1107776600,44
C_ID_c6d193cd61,55
C_ID_51ff99a3c8,71
C_ID_0e4ee9f17a,70
C_ID_30f743f132,72
C_ID_0d40443f2b,49
C_ID_555aa291a6,71
C_ID_472db98993,59
C_ID_9aad956210,62
C_ID_dfd9327c28,68
C_ID_be766d942f,58
C_ID_2ce3c764eb,68
C_ID_089da93f84,71
C_ID_04e7dfb46d,64
C_ID_a56786e661,71
C_ID_88c694ebe9,63
C_ID_e77ca4756f,62
C_ID_6beb1dcffc,37
C_ID_835b4708e9,60
C_ID_1ffdfb3182,69
C_ID_1883d60191,59
C_ID_dce929922b,69
C_ID_ec8a71349f,72
C_ID_a8441e0c17,68
C_ID_4b01535cb9,68
C_ID_3f54347df5,66
C_ID_0a6dc219fb,72
C_ID_2fd8e131d1,63
C_ID_dbcbebcacd,68
C_ID_5b6e30a194,61
C_ID_41758fe2ea,46
C_ID_844b5ced04,58
C_ID_840c437164,49
C_ID_bf4b710e06,61
C_ID_8fe013e960,65
C_ID_00a20073ec,60
C_ID_5c98575871,68
C_ID_e0c988853b,55
C_ID_87135f0194,70
C_ID_cebed9d7f5,70
C_ID_0f94428c18,56
C_ID_e499c98dce,66
C_ID_e9430582a8,43
C_ID_312a6c71eb,71
C_ID_9f75b6a32a,69
C_ID_102015d376,73
C_ID_7c3e741f6c,72
C_ID_79abccaef8,73
C_ID_5e24ce5c7b,68
C_ID_ff86fccd8d,62
C_ID_3d0afeea88,61
C_ID_a2dd328403,61
C_ID_69eeccdbbc,66
C_ID_8d19225079,65
C_ID_6e35689146,70
C_ID_ce1a72b7d6,34
C_ID_ea3baaafc3,71
C_ID_9485cb2f9c,62
C_ID_420c3ac9da,72
C_ID_a1cec56d91,56
C_ID_1563950c0b,65
C_ID_7cb529cfa9,57
C_ID_fc27117a68,69
C_ID_343d9c56f7,69
C_ID_e0e944dbc2,30
C_ID_222b71349f,70
C_ID_c547bf2cb4,55
C_ID_938f5d397d,64
C_ID_46d2d98ad2,60
C_ID_263787cf5a,69
C_ID_3a2eebc9ac,63
C_ID_9fc762e7fd,62
C_ID_357292f20e,71
C_ID_67838d7c21,63
C_ID_35d0771dbb,55
C_ID_6e4d0d2457,61
C_ID_cd83aa496e,63
C_ID_a704ee5f7a,58
C_ID_81c7242f5c,59
C_ID_502de59ccc,57
C_ID_a18c2ef5e0,66
C_ID_9fcea194cd,67
C_ID_518abc17e2,69
C_ID_e20fbc0c24,67
C_ID_0d3d8eb3d2,73
C_ID_e257081eb3,68
C_ID_d86f50de3a,56
C_ID_1cbb3eecd2,71
C_ID_e0249123d6,51
C_ID_8d9ade974e,68
C_ID_76c9ea8152,69
C_ID_43c05435af,58
C_ID_f7bc86e00e,49
C_ID_b716ce31c6,69
C_ID_ab0e675cb7,62
C_ID_77148370fd,62
C_ID_4da453a7cd,67
C_ID_f9512686ad,61
C_ID_1f5a328c58,73
C_ID_d4d8be6ece,68
C_ID_f82e032201,60
C_ID_1e59f5e534,57
C_ID_71db98334b,52
C_ID_a9b7c0e410,73
C_ID_be86035d88,68
C_ID_d8ce8bc7e5,69
C_ID_e97e8da267,68
C_ID_75c13c0c74,69
C_ID_a73476c192,73
C_ID_933933a25c,68
C_ID_52f8d0097e,72
C_ID_2754d12108,44
C_ID_4837a478f4,56
C_ID_ff20088be8,49
C_ID_382465696f,73
C_ID_88bc0875ba,46
C_ID_b9d6828722,66
C_ID_f395edf179,70
C_ID_61c80f129a,68
C_ID_48994e2778,62
C_ID_1abe10f28b,71
C_ID_5d5e10925b,60
C_ID_5146f392be,53
C_ID_3ec8f1fbd6,60
C_ID_3de8c9588c,62
C_ID_08cbc19d6b,71
C_ID_7c9680988f,69
C_ID_8750b0ac93,67
C_ID_8e50e1d085,60
C_ID_309a130a4d,69
C_ID_e1c79c5438,58
C_ID_e69bb7b547,72
C_ID_ee957b7c89,70
C_ID_454da5449e,65
C_ID_4f7a2fe841,73
C_ID_cb158bb564,45
C_ID_e39d48e3c3,55
C_ID_dfe1b15b6a,67
C_ID_fce33db3ce,67
C_ID_54c2f3f95a,49
C_ID_22e735ab33,68
C_ID_dc776a7de3,60
C_ID_eb4a468e13,71
C_ID_e0e0621472,63
C_ID_b127e2a459,52
C_ID_fb37a9ad50,65
C_ID_d69fdc4881,71
C_ID_32a166023c,60
C_ID_515ba4187d,64
C_ID_189670edde,50
C_ID_082fec9698,72
C_ID_b06a750880,67
C_ID_0da59606d4,57
C_ID_bfc119b286,71
C_ID_c1f501e692,65
C_ID_16e8719299,58
C_ID_72f7c0e814,69
C_ID_f97815ba14,61
C_ID_561ceede46,63
C_ID_47c6e41287,68
C_ID_3bb81c406b,57
C_ID_044c185e84,72
C_ID_d18146949f,73
C_ID_4e8c0bbd7b,63
C_ID_0bcc700546,61
C_ID_600264ab56,72
C_ID_21ec6a7f56,69
C_ID_08940a492c,69
C_ID_34633f0680,68
C_ID_dbd35dbe2f,61
C_ID_fb74ab4cdd,68
C_ID_2868aa7ba9,71
C_ID_019ea6c2d1,70
C_ID_957b1a891e,62
C_ID_d6d7753f9b,60
C_ID_6052aeccbf,71
C_ID_a659c65043,66
C_ID_b684bf67af,44
C_ID_6c5617e6da,71
C_ID_a1f9df1837,60
C_ID_3aba34c0e0,67
C_ID_d8d76d1a75,68
C_ID_a79a789057,66
C_ID_7b47529160,72
C_ID_dbb48ed355,68
C_ID_4f2a9c12aa,60
C_ID_8292bdacda,72
C_ID_da96d60686,71
C_ID_634cc12e51,72
C_ID_9cdc9fa5ec,70
C_ID_8fb9720747,67
C_ID_09687821fc,68
C_ID_ef6e3ac694,59
C_ID_6cf26f5ab2,45
C_ID_a4ad678ec0,57
C_ID_a6167b880b,72
C_ID_f395b3f731,55
C_ID_7441fb0aae,33
C_ID_a63060472f,65
C_ID_07f3219728,69
C_ID_b614ea93fe,65
C_ID_aabf972049,71
C_ID_55145f9f3f,71
C_ID_d0b2fab8ae,72
C_ID_2289e4cf20,61
C_ID_6252b2d39e,67
C_ID_b2726d3106,71
C_ID_f1f8974b8c,65
C_ID_c58757fef0,65
C_ID_de84cf5551,63
C_ID_693a40ace3,52
C_ID_37c1a368f6,72
C_ID_0bceacc1a2,60
C_ID_5ea4b1a767,65
C_ID_3a3f5d0d77,59
C_ID_6cf8eb42fd,67
C_ID_07de49835d,69
C_ID_6934cc19f0,65
C_ID_71c1431540,73
C_ID_61141b4750,71
C_ID_b7148c328b,69
C_ID_6cad119e62,37
C_ID_e72cc074e3,61
C_ID_68b7e7076f,70
C_ID_223b9be992,63
C_ID_d91147cd32,62
C_ID_eb5bd5d8d7,73
C_ID_bbce590901,72
C_ID_232066f4da,61
C_ID_368bff0198,59
C_ID_835f6bc8b2,28
C_ID_79320ad791,67
C_ID_53d9841e80,65
C_ID_47ebc656b9,68
C_ID_6c3b844d5b,65
C_ID_1e22c9a8b3,50
C_ID_ce7e0c812c,53
C_ID_b807b1c79a,62
C_ID_d8ef8abb0a,55
C_ID_849861761b,73
C_ID_211bb615ab,51
C_ID_27c88f813d,71
C_ID_5bea867753,71
C_ID_e41468eb50,64
C_ID_5d6dea6c17,72
C_ID_8cb44780cc,68
C_ID_c8af848342,60
C_ID_d7bb3d021a,62
C_ID_7fb6845108,46
C_ID_c610f8339e,39
