card_id,max_installments
C_ID_a0d8bf03da,5.0
C_ID_c232f5fbfa,0.0
C_ID_cd99370d47,0.0
C_ID_13b6931da6,10.0
C_ID_eee83d0719,1.0
C_ID_88a836ccaa,0.0
C_ID_94b7563ece,0.0
C_ID_0a6410e8ba,6.0
C_ID_7d9875cc0d,11.0
C_ID_300259781a,1.0
C_ID_ccccf3cb24,3.0
C_ID_f5f4f2aa6e,12.0
C_ID_8ab9895dfd,0.0
C_ID_3fadf8331e,1.0
C_ID_3b5d7bb2ab,4.0
C_ID_0791d23018,1.0
C_ID_35e7a21a07,1.0
C_ID_679da71388,1.0
C_ID_c787fee6f6,4.0
C_ID_350a4cae73,3.0
C_ID_20ff5c8894,12.0
C_ID_8d092f6e3d,0.0
C_ID_fb0b563f8e,10.0
C_ID_f24eac923d,10.0
C_ID_3976418aea,12.0
C_ID_961841f471,0.0
C_ID_d537011d65,1.0
C_ID_0a810b4119,12.0
C_ID_9aa777834e,0.0
C_ID_0b6310b6fa,0.0
C_ID_c907c71a8b,0.0
C_ID_4a10f008db,3.0
C_ID_aebc8e7c69,1.0
C_ID_323da92f93,1.0
C_ID_5b014c9293,1.0
C_ID_54b8e215df,1.0
C_ID_693de30174,2.0
C_ID_33d5157dc4,6.0
C_ID_e2b50d973f,3.0
C_ID_4959480517,0.0
C_ID_7ff2147c69,1.0
C_ID_2c72f19e2e,3.0
C_ID_77b21d8377,4.0
C_ID_3c3fe9a935,10.0
C_ID_f1c58cd021,0.0
C_ID_fffb79fb56,1.0
C_ID_1a16aa19ea,9.0
C_ID_89f02e7787,6.0
C_ID_b4bcfa27e0,2.0
C_ID_34de651f41,10.0
C_ID_0471d161e5,6.0
C_ID_b6b45dd994,3.0
C_ID_4ecf0f4f41,1.0
C_ID_1882f2e63f,6.0
C_ID_d9f6be4ff5,10.0
C_ID_ea7e892269,12.0
C_ID_9a87b8f95e,1.0
C_ID_da6eebd571,10.0
C_ID_1f2a92f552,0.0
C_ID_e4dadba32d,4.0
C_ID_658d3675b2,4.0
C_ID_ab6de78b55,10.0
C_ID_7978e5553a,5.0
C_ID_165710406d,6.0
C_ID_2d56e35881,1.0
C_ID_d2aee136aa,5.0
C_ID_8e6ef4d335,0.0
C_ID_4bf7a46183,3.0
C_ID_e3a780554b,3.0
C_ID_2e38619081,0.0
C_ID_d71ff241e4,1.0
C_ID_999ffb8cb7,0.0
C_ID_d59c1e097d,3.0
C_ID_3bf14bf01c,0.0
C_ID_690d0f2154,3.0
C_ID_afb0012c5b,0.0
C_ID_47631ab437,0.0
C_ID_22b5b5fff8,6.0
C_ID_dc6e895ff9,10.0
C_ID_e54a8ff7c0,1.0
C_ID_0abef9b9b6,8.0
C_ID_4270844c40,5.0
C_ID_b3b05fb2e4,1.0
C_ID_5b99c9a7eb,1.0
C_ID_03f74d19e3,10.0
C_ID_053c9f6e2a,3.0
C_ID_b35e64935d,4.0
C_ID_fdc517d785,5.0
C_ID_1d3754fe75,1.0
C_ID_a385c578c3,12.0
C_ID_e6e5f76e8e,4.0
C_ID_9815c76f8f,5.0
C_ID_5c833c291f,0.0
C_ID_92347e656c,10.0
C_ID_5d437899af,3.0
C_ID_7b6ede69d2,10.0
C_ID_7128d969a9,1.0
C_ID_2ce045d43b,1.0
C_ID_7458934def,6.0
C_ID_fae2697f8e,1.0
C_ID_721c0a3f18,0.0
C_ID_21ebf02f70,3.0
C_ID_3617f961e0,1.0
C_ID_30ba691b80,1.0
C_ID_0a08a66a74,1.0
C_ID_bb396ebd55,12.0
C_ID_fe8c7891a8,0.0
C_ID_aeab7aef4c,1.0
C_ID_1aff5e54e5,7.0
C_ID_bf82334658,1.0
C_ID_24be90779b,1.0
C_ID_825f3d1614,3.0
C_ID_bff49d68d3,4.0
C_ID_f294919787,2.0
C_ID_e98a3cc982,4.0
C_ID_d8aff2ccd6,6.0
C_ID_5e68d1aedb,1.0
C_ID_be50135929,1.0
C_ID_b22171f6d5,0.0
C_ID_7fe660574a,10.0
C_ID_427b60c982,2.0
C_ID_723469131a,6.0
C_ID_a7001bddcb,12.0
C_ID_0a58bbe677,4.0
C_ID_6663fd6272,10.0
C_ID_5362a1f6fc,6.0
C_ID_010dd017a0,6.0
C_ID_8cabf8712c,1.0
C_ID_1b54cd185e,1.0
C_ID_6fd6401aef,5.0
C_ID_6c85314e84,0.0
C_ID_4857b850d9,10.0
C_ID_df0c8b7af8,1.0
C_ID_01933899a7,0.0
C_ID_725d7b653e,1.0
C_ID_a11fa7693b,3.0
C_ID_d984457c17,10.0
C_ID_00cf9bbfdb,1.0
C_ID_8bd702e332,1.0
C_ID_dd4a218aa2,2.0
C_ID_3b61584d81,0.0
C_ID_5db87a4eaa,1.0
C_ID_2bfffe13f6,6.0
C_ID_6d32813702,3.0
C_ID_7bfa436744,12.0
C_ID_a08a13af28,0.0
C_ID_ecab7e39eb,6.0
C_ID_cad2677b53,1.0
C_ID_28a2ba6920,0.0
C_ID_d1616f555e,2.0
C_ID_3f48e9c7e6,4.0
C_ID_96bbcd33ff,10.0
C_ID_d540a3ae0d,6.0
C_ID_58cf035f9c,3.0
C_ID_40879f9794,6.0
C_ID_d8c36a77a8,10.0
C_ID_6f6635eafb,0.0
C_ID_e199a58937,2.0
C_ID_6b00eda5f1,6.0
C_ID_ae9b552da0,0.0
C_ID_0adfcf2fed,10.0
C_ID_fb7e3a5cd0,1.0
C_ID_67e4d6eb23,0.0
C_ID_e9751c33d8,0.0
C_ID_1295e018b7,1.0
C_ID_bd0fe6617e,0.0
C_ID_4b15f9abe1,0.0
C_ID_ad9813a359,6.0
C_ID_7d9af8b6c7,5.0
C_ID_87e2146d3a,0.0
C_ID_9389cec1bd,3.0
C_ID_08c419516b,10.0
C_ID_1fa68769ac,10.0
C_ID_27af37d43d,0.0
C_ID_cc45c3e39c,0.0
C_ID_dbbfd8f0eb,0.0
C_ID_c5b2b52cd1,1.0
C_ID_d8c4ebb464,0.0
C_ID_bba0e98ca9,2.0
C_ID_be9b5880c0,2.0
C_ID_577991d138,1.0
C_ID_dee4633531,3.0
C_ID_5c35b20508,10.0
C_ID_5b5f4e9bb7,1.0
C_ID_658fe39055,0.0
C_ID_520c26596f,5.0
C_ID_e8b2f50b82,12.0
C_ID_ca73d48357,3.0
C_ID_159a61e31b,10.0
C_ID_328e5f0970,0.0
C_ID_42397e8fe1,12.0
C_ID_b652e502d9,12.0
C_ID_b618cacef2,5.0
C_ID_6ceafde1c5,0.0
C_ID_3e20cd39c0,1.0
C_ID_9f634bbd28,1.0
C_ID_2ec42eb4f7,10.0
C_ID_d446e478d1,6.0
C_ID_bd011a38ad,2.0
C_ID_fe436e2f73,8.0
C_ID_146f8ab068,3.0
C_ID_385c396bc7,0.0
C_ID_da0b512cef,0.0
C_ID_21b0d454e6,3.0
C_ID_43a528255c,12.0
C_ID_089660e3f5,1.0
C_ID_41b64a648b,0.0
C_ID_8b5faed5ee,0.0
C_ID_28e947d623,0.0
C_ID_014e32c910,10.0
C_ID_81ec537b59,4.0
C_ID_b208986703,1.0
C_ID_67a644ab36,1.0
C_ID_d50b80f588,1.0
C_ID_9ac52825d1,3.0
C_ID_81b917e7dd,12.0
C_ID_a4d6423c2d,3.0
C_ID_0d4e5ec892,6.0
C_ID_d4039d1a06,6.0
C_ID_e96b12aaa5,2.0
C_ID_1e5fab38b0,10.0
C_ID_0339c2e897,10.0
C_ID_d8bd52a075,10.0
C_ID_d12056cadd,0.0
C_ID_8178767a33,1.0
C_ID_ec7d4f9046,10.0
C_ID_4f9b70456a,6.0
C_ID_b8ea6de91b,6.0
C_ID_eed42767b4,6.0
C_ID_3eb2438061,1.0
C_ID_b7a1329859,0.0
C_ID_f29eab9689,6.0
C_ID_8a6799b22f,5.0
C_ID_f3dc09497e,1.0
C_ID_490959af10,0.0
C_ID_89b6ec6f52,10.0
C_ID_1e19702354,1.0
C_ID_f176f70b33,6.0
C_ID_856d7bb1f8,0.0
C_ID_81824460a3,0.0
C_ID_225d14fe78,6.0
C_ID_155027db66,12.0
C_ID_e8168aa2c9,1.0
C_ID_8b14d35e7e,0.0
C_ID_7d8fd8da0a,1.0
C_ID_a158a2867b,1.0
C_ID_c235d3edb8,6.0
C_ID_5198cce2a2,10.0
C_ID_6417bd2472,1.0
C_ID_16566776f6,3.0
C_ID_df4ec6ca87,0.0
C_ID_eab97d9ada,0.0
C_ID_e09a7afd72,1.0
C_ID_dd1e27c40f,2.0
C_ID_3ed9a62d69,10.0
C_ID_ee6c10b376,6.0
C_ID_56c5d2dc9e,4.0
C_ID_0c99839a64,3.0
C_ID_b335476afd,5.0
C_ID_3b7289f1ec,10.0
C_ID_f80ca12c31,6.0
C_ID_ec1a7e97ad,3.0
C_ID_c5b63ec684,1.0
C_ID_e7ef184408,0.0
C_ID_b4582878b2,0.0
C_ID_5794ce9c40,0.0
C_ID_790c0bd219,10.0
C_ID_6b7808e19f,0.0
C_ID_de2001605e,0.0
C_ID_4814d0737f,10.0
C_ID_75939fb01a,1.0
C_ID_1569c66f9e,6.0
C_ID_38f976276b,10.0
C_ID_d684b66665,12.0
C_ID_784555e2d6,1.0
C_ID_7008865e23,0.0
C_ID_a597b620bb,0.0
C_ID_0e5571fa58,1.0
C_ID_7131d153bd,12.0
C_ID_ca0ac06f71,5.0
C_ID_66c35887a1,10.0
C_ID_556b2d700c,10.0
C_ID_5e9221cfdc,4.0
C_ID_0606ab1474,0.0
C_ID_835be1adb9,4.0
C_ID_4969f43b1c,0.0
C_ID_043e285f58,10.0
C_ID_78a3109878,3.0
C_ID_ef9b6b17b4,3.0
C_ID_b1971765a2,1.0
C_ID_d39b84fd8a,1.0
C_ID_6e494eb3e2,2.0
C_ID_bf8dd67c34,10.0
C_ID_e2ce40c05f,1.0
C_ID_6193171970,10.0
C_ID_ee715d431d,10.0
C_ID_158a58d3e3,7.0
C_ID_6dfa8d3546,0.0
C_ID_4588654788,1.0
C_ID_a3cebf1305,6.0
C_ID_3a294dbe20,10.0
C_ID_304d9cd0e3,10.0
C_ID_ea30074086,0.0
C_ID_e30e0ab509,12.0
C_ID_fce0ddad07,8.0
C_ID_7b31718a7c,0.0
C_ID_d013abad47,3.0
C_ID_d7a19231ac,0.0
C_ID_b185bfdff4,1.0
C_ID_348d5f5df8,1.0
C_ID_d0b2501707,8.0
C_ID_9a7e90a5e2,12.0
C_ID_9ad36322c1,6.0
C_ID_7aa33c5865,8.0
C_ID_666052ea8c,2.0
C_ID_621efdd1ea,3.0
C_ID_ab66f1800e,1.0
C_ID_4b0510c6f1,5.0
C_ID_c340e738ec,10.0
C_ID_7ca5349227,0.0
C_ID_ce2a8bb155,0.0
C_ID_15245ff5d9,10.0
C_ID_b061877c62,5.0
C_ID_b61f5e2a2c,1.0
C_ID_310eb2e70d,10.0
C_ID_5ebc50fab0,6.0
C_ID_13b902e2f0,12.0
C_ID_3ad46e1a37,12.0
C_ID_46d72f3d06,10.0
C_ID_748ac15196,0.0
C_ID_cba25004dc,1.0
C_ID_44ef2992be,1.0
C_ID_8740983d03,12.0
C_ID_58a8b56c6d,1.0
C_ID_26c385fa18,2.0
C_ID_054681b3b4,1.0
C_ID_b5fb036086,5.0
C_ID_cfad6fccfb,0.0
C_ID_9ebebbd083,0.0
C_ID_a44036fea7,10.0
C_ID_9eb40c1321,1.0
C_ID_7483389a6e,0.0
C_ID_afede1d98a,1.0
C_ID_f8d00c16ea,8.0
C_ID_05036ac64c,0.0
C_ID_6318070b81,1.0
C_ID_1462ef2105,0.0
C_ID_72c4f6b8f2,0.0
C_ID_9e6df1fe75,0.0
C_ID_0b34b921b6,0.0
C_ID_cf68049130,0.0
C_ID_8adea05c00,1.0
C_ID_31a0a94ad0,1.0
C_ID_9016559275,12.0
C_ID_fb72dd75a7,3.0
C_ID_c3685d506a,10.0
C_ID_d3566afa56,4.0
C_ID_fae5e1c185,0.0
C_ID_bf8abb4492,5.0
C_ID_8d357a8c40,1.0
C_ID_7ad1d8b36e,5.0
C_ID_edea8e26a1,3.0
C_ID_5c09d3db6d,0.0
C_ID_0580c6d5ed,3.0
C_ID_9bda7b2f46,6.0
C_ID_6bb15e4779,1.0
C_ID_99749ea122,1.0
C_ID_542f1fa442,10.0
C_ID_6cc95c2ec4,1.0
C_ID_9394fda24e,1.0
C_ID_24854c9052,12.0
C_ID_8dcdd01b14,1.0
C_ID_834e88be79,5.0
C_ID_c1cbb43e3e,10.0
C_ID_e406fe89c6,1.0
C_ID_2e6f268fe9,8.0
C_ID_6dac16a3a2,0.0
C_ID_7538eb217d,0.0
C_ID_9ce5f529af,0.0
C_ID_5b01bdc6ab,10.0
C_ID_47598bfde6,0.0
C_ID_66d53e9991,2.0
C_ID_0ecb57b0b5,11.0
C_ID_5803c8215b,0.0
C_ID_666e0f02d6,6.0
C_ID_0b8c0af1a3,12.0
C_ID_eb4ae63a93,0.0
C_ID_90aa59c77c,0.0
C_ID_7cd607ce42,12.0
C_ID_3785355edf,1.0
C_ID_120d5e3653,0.0
C_ID_b08654905e,6.0
C_ID_a4f26dbd30,0.0
C_ID_a1fc3dc1b1,0.0
C_ID_d088d07295,3.0
C_ID_1e9bcd349e,1.0
C_ID_726f75f84e,12.0
C_ID_da0efc6e6d,0.0
C_ID_57d9a48418,0.0
C_ID_9118062f5d,6.0
C_ID_494c0b69d4,0.0
C_ID_76a1b8c5a9,4.0
C_ID_2e8b61ecac,5.0
C_ID_14748f86e2,0.0
C_ID_d3ec407fbf,0.0
C_ID_0d16cf27d3,1.0
C_ID_bc587475c6,0.0
C_ID_fb8db7e451,1.0
C_ID_f553a1bf5a,10.0
C_ID_fbcd93d346,10.0
C_ID_c7190c2b56,1.0
C_ID_1845f99df4,3.0
C_ID_0b02ea134c,1.0
C_ID_765ed24653,3.0
C_ID_971edffa87,2.0
C_ID_4868c6a81b,4.0
C_ID_c6ead544bf,10.0
C_ID_ff755a5a3f,10.0
C_ID_26a2a99a23,1.0
C_ID_d3d2eceb5d,6.0
C_ID_4d7bc95a4e,0.0
C_ID_36e5e14ef1,0.0
C_ID_2c15588dd3,3.0
C_ID_b07b67f9e3,1.0
C_ID_566fc9774e,10.0
C_ID_b38dd074f2,5.0
C_ID_e79b6a3e15,1.0
C_ID_3592986d67,3.0
C_ID_07a5641df5,6.0
C_ID_0b848024bb,6.0
C_ID_a32d9fd670,3.0
C_ID_84bd8dc74c,4.0
C_ID_4e5cba2d8d,5.0
C_ID_ef032e98c9,1.0
C_ID_6921bc0c17,0.0
C_ID_fe6c78a41a,1.0
C_ID_29256b7c2c,12.0
C_ID_8564a48b55,1.0
C_ID_60d23df2cf,12.0
C_ID_9f534039d3,2.0
C_ID_bb6f098ddb,2.0
C_ID_15a12c8806,4.0
C_ID_bd5aafc8c8,6.0
C_ID_553a26095c,1.0
C_ID_f991a04a8e,2.0
C_ID_4d906026b5,1.0
C_ID_95535b68a8,12.0
C_ID_f33eec8891,10.0
C_ID_013155fcff,0.0
C_ID_7e6d9292a4,0.0
C_ID_f2503e019c,10.0
C_ID_023b297f5f,5.0
C_ID_eb08ae7502,2.0
C_ID_64519f2fab,0.0
C_ID_fa7dad74dd,4.0
C_ID_9d591be86b,4.0
C_ID_ab459f882d,0.0
C_ID_2f2262bf1c,12.0
C_ID_d88313977e,1.0
C_ID_169bead9e4,1.0
C_ID_df4cbe00a8,10.0
C_ID_0d12821a0c,10.0
C_ID_78d874b1c4,0.0
C_ID_28c1e2c686,3.0
C_ID_d219ee00ed,2.0
C_ID_4482a527d0,10.0
C_ID_7467632989,0.0
C_ID_a3eeb4a722,2.0
C_ID_4c7d6163cf,0.0
C_ID_4682c6d31d,0.0
C_ID_4d2c130503,6.0
C_ID_81e97e87cf,4.0
C_ID_47ea2b0923,2.0
C_ID_5540ab7133,6.0
C_ID_7db676c722,1.0
C_ID_88f09274a4,7.0
C_ID_4f69f95d1e,0.0
C_ID_0227753c4e,1.0
C_ID_d8915858ec,1.0
C_ID_99823cefe9,0.0
C_ID_88c7323b07,0.0
C_ID_ae3e30235b,0.0
C_ID_4ab28eb928,0.0
C_ID_f0a2b666c9,0.0
C_ID_83a6b9645c,4.0
C_ID_8748070eaa,8.0
C_ID_87d6b14df3,10.0
C_ID_c88df202d3,4.0
C_ID_677204f763,1.0
C_ID_7336632ce1,3.0
C_ID_c1ad4f994f,1.0
C_ID_a5dce18aff,1.0
C_ID_842fb171df,1.0
C_ID_ccbf9b93c8,3.0
C_ID_7d2d58a04b,5.0
C_ID_8802eb5c86,0.0
C_ID_9254b87be9,5.0
C_ID_945a039150,1.0
C_ID_c4e9d4f740,4.0
C_ID_6c9d8ecc90,3.0
C_ID_e8d260936e,5.0
C_ID_d722121792,6.0
C_ID_c71cc8167c,10.0
C_ID_0d94047ddc,1.0
C_ID_00e63cc659,10.0
C_ID_d27f0cf69f,6.0
C_ID_7122a9abf1,10.0
C_ID_f8df55075c,4.0
C_ID_3c14718829,6.0
C_ID_bddca17c80,10.0
C_ID_91eb37e283,1.0
C_ID_ded3c61104,3.0
C_ID_bfdf291862,1.0
C_ID_250c18bf54,6.0
C_ID_78cc120df1,0.0
C_ID_5abe2b6afc,0.0
C_ID_b554a89a40,0.0
C_ID_0c0c671cfe,0.0
C_ID_ca90058f0e,3.0
C_ID_b046310e06,0.0
C_ID_962e80a553,2.0
C_ID_f8ef428824,2.0
C_ID_a422734c9d,4.0
C_ID_e7676db3b8,1.0
C_ID_7cb7e3e974,12.0
C_ID_130c3dd684,5.0
C_ID_86d005beb6,5.0
C_ID_87b342722f,3.0
C_ID_bd0fe05843,5.0
C_ID_64325d8901,0.0
C_ID_c3c9f1ffae,2.0
C_ID_d4f1c6cffc,5.0
C_ID_aaed9492ba,3.0
C_ID_6237617038,0.0
C_ID_2afce09787,3.0
C_ID_8d652ae4fc,1.0
C_ID_2c1cfacc97,12.0
C_ID_67f851c508,6.0
C_ID_0339c7acac,1.0
C_ID_6720f9f13d,6.0
C_ID_367e771203,1.0
C_ID_d69c00f20e,1.0
C_ID_e74b83d68c,1.0
C_ID_e909d487e7,1.0
C_ID_feeb03ccca,12.0
C_ID_5e5c9d39bd,1.0
C_ID_2332b9f136,4.0
C_ID_bd10fa716e,1.0
C_ID_f05ace6b05,4.0
C_ID_2a593d6ae4,0.0
C_ID_475a9177a1,3.0
C_ID_c1b5281c2e,0.0
C_ID_34e0fb0eb0,3.0
C_ID_b3764f4c41,6.0
C_ID_1adada631c,0.0
C_ID_2e5a7af151,12.0
C_ID_84d56d7ce2,1.0
C_ID_dc4443df68,1.0
C_ID_02aa01ec53,1.0
C_ID_6292801299,1.0
C_ID_7d39d33229,10.0
C_ID_6e78b81386,0.0
C_ID_cd756ca409,2.0
C_ID_3588c9ae4f,0.0
C_ID_585b90a5d8,10.0
C_ID_66e5faf369,12.0
C_ID_97293c2c16,5.0
C_ID_d534936ad9,12.0
C_ID_3ad5553791,6.0
C_ID_4f07dcd79f,1.0
C_ID_084020d650,0.0
C_ID_568f1c2e9f,0.0
C_ID_5c0263a3bc,1.0
C_ID_50af01b196,1.0
C_ID_dbc19beb28,1.0
C_ID_eea62807a2,1.0
C_ID_158367f9bd,5.0
C_ID_55ad08d883,1.0
C_ID_e58b00152d,6.0
C_ID_a381bb0068,3.0
C_ID_0067cb34b3,10.0
C_ID_21738a380b,0.0
C_ID_310b606a11,10.0
C_ID_6f8636416a,2.0
C_ID_b762fcfa27,1.0
C_ID_7b5a5360f9,0.0
C_ID_92a9bf57e2,0.0
C_ID_adeea00ba2,10.0
C_ID_84713cfa69,12.0
C_ID_f7620bfd94,1.0
C_ID_01107d28c3,4.0
C_ID_1d893b3e78,10.0
C_ID_28fe26886c,1.0
C_ID_85a23ebb68,6.0
C_ID_832e4f8688,2.0
C_ID_4778b779d6,1.0
C_ID_b0d98d015f,0.0
C_ID_2da9e606b7,3.0
C_ID_c858c52e72,3.0
C_ID_d2a8b0f2d5,5.0
C_ID_14fd5da33a,10.0
C_ID_82ae9856b8,1.0
C_ID_8af038445d,10.0
C_ID_d99b578375,3.0
C_ID_cabd63ad04,12.0
C_ID_23ccc4aafa,12.0
C_ID_a6ece3bfb9,1.0
C_ID_8e7a3018fa,2.0
C_ID_99d1529e17,4.0
C_ID_3f0be4b929,1.0
C_ID_3938624dd1,1.0
C_ID_d8a3748e09,3.0
C_ID_078635134f,1.0
C_ID_913927c4e4,2.0
C_ID_e4536c0d20,0.0
C_ID_a3dbfd174a,6.0
C_ID_b613ed642c,1.0
C_ID_ffc1592c92,1.0
C_ID_f7df67996b,12.0
C_ID_9375b05d1f,10.0
C_ID_45771ad0b4,0.0
C_ID_e31e505630,2.0
C_ID_2e6db3ad92,1.0
C_ID_c5051eff8b,0.0
C_ID_912278db15,3.0
C_ID_cf3aafcdee,1.0
C_ID_d1dc025f40,0.0
C_ID_38e4b2bb66,1.0
C_ID_44d83d98b2,10.0
C_ID_a0b478f588,0.0
C_ID_ab651c472c,0.0
C_ID_d2a8164e4b,1.0
C_ID_a61681fda6,6.0
C_ID_45a161be42,10.0
C_ID_ebda4d530a,10.0
C_ID_12c00f4646,1.0
C_ID_046c428fdb,3.0
C_ID_1420c64e48,2.0
C_ID_d6872e4c0f,1.0
C_ID_9b71afc2c0,2.0
C_ID_2575a72098,1.0
C_ID_7f88f505d2,2.0
C_ID_1158462459,1.0
C_ID_f54e292f14,0.0
C_ID_e9e3c47630,2.0
C_ID_5835d19f21,1.0
C_ID_d1f8639a6b,2.0
C_ID_f8c434cb56,0.0
C_ID_b0956b2a90,9.0
C_ID_c5a9f5e86b,8.0
C_ID_37f092c95c,10.0
C_ID_15d1674700,1.0
C_ID_2246450efb,12.0
C_ID_aa661d809e,10.0
C_ID_7585dc24e6,1.0
C_ID_7d7eb11788,10.0
C_ID_3bd2cc0f7f,1.0
C_ID_16b8480eb5,10.0
C_ID_0bafd7a5b0,5.0
C_ID_9f5850db8f,1.0
C_ID_a87cfa1b04,1.0
C_ID_704da43a30,1.0
C_ID_540380b843,10.0
C_ID_c9da7afd61,5.0
C_ID_55d769ee1e,4.0
C_ID_15ab58af9a,2.0
C_ID_620f4f7459,1.0
C_ID_6b9d0e776f,10.0
C_ID_43e28344f3,1.0
C_ID_491ee31bbc,1.0
C_ID_99826ffec5,1.0
C_ID_e554043c1f,10.0
C_ID_9b3678b101,5.0
C_ID_8a1d04d5e8,2.0
C_ID_432b58e3d9,1.0
C_ID_105729270d,1.0
C_ID_3b5f2e60e6,0.0
C_ID_9f9b44a752,4.0
C_ID_5d7064dcb8,10.0
C_ID_ce07940a6f,4.0
C_ID_3cabd8f2c7,2.0
C_ID_99a074e20b,1.0
C_ID_5f6bec52fb,0.0
C_ID_eb9accdd38,0.0
C_ID_cea6c7e36f,3.0
C_ID_5d34b804da,10.0
C_ID_8b9aee43d9,2.0
C_ID_6da16b896a,10.0
C_ID_ee07c99586,1.0
C_ID_88c52e6ae9,2.0
C_ID_a2d6aeee2a,10.0
C_ID_ab6d931271,1.0
C_ID_cab325bc65,4.0
C_ID_3e5fdc646c,0.0
C_ID_6b71aebe45,6.0
C_ID_45ef86be0e,5.0
C_ID_59a1ba7f6c,10.0
C_ID_e0205a62b4,1.0
C_ID_da3d9ed9af,12.0
C_ID_191d2c8942,3.0
C_ID_1ea5835c10,2.0
C_ID_428b2ac237,0.0
C_ID_f3d133dcd2,0.0
C_ID_d15f9a5fd5,10.0
C_ID_8937698f83,0.0
C_ID_ab100cca1f,4.0
C_ID_c6c264ebd2,4.0
C_ID_06069abeb1,10.0
C_ID_487ba589f8,1.0
C_ID_3b42ff2426,1.0
C_ID_ff8d76023c,1.0
C_ID_3d43ff3262,1.0
C_ID_e01a90dc61,5.0
C_ID_c212486a87,6.0
C_ID_6cdc766b68,0.0
C_ID_44a6fbb4ae,12.0
C_ID_4408ff5dd2,3.0
C_ID_8692faac81,1.0
C_ID_0f2db46fee,1.0
C_ID_70915d0e58,10.0
C_ID_bdc4a7a987,3.0
C_ID_14932aae63,10.0
C_ID_6bf247d558,0.0
C_ID_62d96325ce,8.0
C_ID_de4bbcdf20,4.0
C_ID_9ff210fd1b,4.0
C_ID_e7e12cee3a,10.0
C_ID_7d53bce1db,1.0
C_ID_bbdb16f1d8,10.0
C_ID_9e9abe8995,6.0
C_ID_7af0893fa9,1.0
C_ID_adc9043206,0.0
C_ID_e2811b5432,0.0
C_ID_6d9cbc2616,12.0
C_ID_3e022913c1,6.0
C_ID_683c2b9013,1.0
C_ID_eaa71ffbb8,1.0
C_ID_4b423aaee2,10.0
C_ID_036e4dbfd4,0.0
C_ID_8943c0ed75,1.0
C_ID_9f85d1e63d,12.0
C_ID_c7e605e21c,6.0
C_ID_17b5eddf9d,0.0
C_ID_aee5fdb334,1.0
C_ID_81d535094b,0.0
C_ID_00d47f2517,6.0
C_ID_76c9a22675,2.0
C_ID_c5209ec4dc,0.0
C_ID_9a87a1008e,0.0
C_ID_c151ba2561,1.0
C_ID_3acad6792f,12.0
C_ID_c20f8b6452,6.0
C_ID_dfc56e777a,8.0
C_ID_53a883e33c,10.0
C_ID_e7a0f65484,10.0
C_ID_c7017e9773,0.0
C_ID_7a063ccd71,1.0
C_ID_601559ec61,6.0
C_ID_e268b6c371,1.0
C_ID_7f525caad7,4.0
C_ID_01c589b240,0.0
C_ID_0bc138bea3,7.0
C_ID_3dfe198efa,4.0
C_ID_49972618ee,10.0
C_ID_77296dcfe1,10.0
C_ID_370dd5999f,1.0
C_ID_1bbb4410a6,0.0
C_ID_0318163669,1.0
C_ID_8902448a81,4.0
C_ID_95dd18aec6,1.0
C_ID_0fa8bc6d3f,1.0
C_ID_57d63f30d6,5.0
C_ID_d1147b1be1,12.0
C_ID_1504e544ac,5.0
C_ID_2b77ee676d,1.0
C_ID_655c530cc0,1.0
C_ID_cb72fd621c,5.0
C_ID_a0433aa352,6.0
C_ID_4e822df0c3,1.0
C_ID_35fcf0e9a0,4.0
C_ID_086738bb60,1.0
C_ID_46dd866599,10.0
C_ID_152a247619,1.0
C_ID_6515754260,4.0
C_ID_5d73468d15,3.0
C_ID_16775c92d8,2.0
C_ID_3524c44521,1.0
C_ID_67874da301,1.0
C_ID_aa4229f131,3.0
C_ID_57bebbde73,10.0
C_ID_0564259f1f,1.0
C_ID_afa5ea4b21,1.0
C_ID_538c11874f,7.0
C_ID_4bdae2e9bb,1.0
C_ID_7d284feda7,1.0
C_ID_810c66f33e,0.0
C_ID_d2bf6cf6c4,0.0
C_ID_443efe6ed2,1.0
C_ID_8de3d2ba62,1.0
C_ID_6720ec71f5,0.0
C_ID_2d4eebc5c7,2.0
C_ID_556d077c19,0.0
C_ID_9f96bc7fbc,12.0
C_ID_b8b546edea,0.0
C_ID_0cea279a7c,3.0
C_ID_1a095f9475,1.0
C_ID_e7cc97718b,4.0
C_ID_d573eb81bd,1.0
C_ID_413cfa8f76,9.0
C_ID_9b8729cac7,6.0
C_ID_48919ac8b0,10.0
C_ID_05dc3e2984,6.0
C_ID_36fbc0b40c,5.0
C_ID_5026253b36,10.0
C_ID_c289ddbf96,1.0
C_ID_6b8c7a1e7d,5.0
C_ID_7d9e6b6d5b,10.0
C_ID_7babb69e92,10.0
C_ID_7b431481e1,3.0
C_ID_ae8deed850,0.0
C_ID_3e073cab5d,5.0
C_ID_37ec63f7e0,1.0
C_ID_ec690b79b4,1.0
C_ID_7f3c4e259e,0.0
C_ID_160327ad3f,4.0
C_ID_faab48a798,4.0
C_ID_712402aa99,0.0
C_ID_80310ebf89,12.0
C_ID_08a78df4a2,6.0
C_ID_d674040126,0.0
C_ID_2c919ee184,12.0
C_ID_4f21cd4f46,0.0
C_ID_83658d599c,3.0
C_ID_6d2c11110a,6.0
C_ID_a5269000dc,1.0
C_ID_984bdaa8b6,1.0
