card_id,category_3_is_A
C_ID_aa79e8a481,1.0
C_ID_85e0ef0806,1.0
C_ID_4f544165f8,1.0
C_ID_42121b78d1,0.0
C_ID_af4035f9a1,0.0
C_ID_dfac0dde39,1.0
C_ID_eefb4d9fcc,1.0
C_ID_03cea98a79,0.0
C_ID_16173f54db,1.0
C_ID_78f3591576,0.0
C_ID_58f453478e,0.0
C_ID_ce8baea195,1.0
C_ID_a13ded6f08,0.0
C_ID_08673bcb01,0.0
C_ID_45eedf8421,0.0
C_ID_705c49d238,1.0
C_ID_2c6ae8f30c,0.0
C_ID_59d3818e3f,0.0
C_ID_5df5507da5,0.0
C_ID_483ad70e9c,0.0
C_ID_1aa42a7f9d,1.0
C_ID_e63bd62f79,0.0
C_ID_e76a99cafd,0.0
C_ID_202d482f76,1.0
C_ID_4d90129fc4,0.0
C_ID_c452c5f949,1.0
C_ID_ebc63e699b,1.0
C_ID_a49e9d6dcb,1.0
C_ID_61cd08aa92,1.0
C_ID_bbb142f5af,1.0
C_ID_0c4de5f38f,0.0
C_ID_b949500841,0.0
C_ID_83d60f81ef,1.0
C_ID_94f82938f7,1.0
C_ID_1c44a3d9fa,0.0
C_ID_3a8756bae8,1.0
C_ID_fd63f163c1,1.0
C_ID_fead6e93ed,0.0
C_ID_b56e881d1a,1.0
C_ID_6d960d7973,0.0
C_ID_d154018671,0.0
C_ID_b4e98526de,1.0
C_ID_531b7b74a2,0.0
C_ID_f84d7d63f6,1.0
C_ID_685f59e0f1,1.0
C_ID_a66f9033b5,1.0
C_ID_b44c33cd0c,1.0
C_ID_7c51c6c6ba,1.0
C_ID_80e6298494,0.0
C_ID_71a6923446,1.0
C_ID_b086e01631,1.0
C_ID_8cc5a5c201,0.0
C_ID_d9961b3e43,1.0
C_ID_da74fa19ee,1.0
C_ID_7ff24748b2,0.0
C_ID_a0872e31b5,1.0
C_ID_74c27c0b8c,0.0
C_ID_d06aba5d4b,1.0
C_ID_e6c0b68ab6,1.0
C_ID_2684277f52,1.0
C_ID_0aeb0dd583,1.0
C_ID_8d8e3535f5,0.0
C_ID_c90cda6ba5,1.0
C_ID_7db6a9dae7,0.0
C_ID_11bb86d3f1,1.0
C_ID_7a84cd9730,1.0
C_ID_aeb687859f,1.0
C_ID_20ec030498,1.0
C_ID_fedc19efb9,0.0
C_ID_bd661847f3,1.0
C_ID_983e019bc4,0.0
C_ID_45698a3f2c,1.0
C_ID_e6aee58340,0.0
C_ID_1e2f96bb0d,1.0
C_ID_46adcb65a6,0.0
C_ID_c1c2c2a2a6,1.0
C_ID_c428fc38d0,1.0
C_ID_a6238bfb7e,0.0
C_ID_07ebb163bb,1.0
C_ID_18e76da3d5,0.0
C_ID_5ba187c095,1.0
C_ID_9d396ad0e8,1.0
C_ID_3d7b92ad97,0.0
C_ID_7cb480e755,0.0
C_ID_95e164f545,1.0
C_ID_6c78538fb6,1.0
C_ID_cb949e9e59,1.0
C_ID_6b42eec26a,0.0
C_ID_f25baf72aa,1.0
C_ID_27f1b940f2,0.0
C_ID_7104fc533d,1.0
C_ID_0ec3c16c73,0.0
C_ID_c282412e44,1.0
C_ID_29cca5b646,1.0
C_ID_3143fe36cd,1.0
C_ID_2b428e2f6c,0.0
C_ID_a1020a1c99,0.0
C_ID_e021e15b17,0.0
C_ID_6798a114dd,1.0
C_ID_a800eef0d7,1.0
C_ID_369a6e2836,0.0
C_ID_306d4b97e0,1.0
C_ID_8de4624f0f,1.0
C_ID_7bc79b9bae,1.0
C_ID_d659f575e1,0.0
C_ID_13eaf230f8,0.0
C_ID_ddb1274ba9,1.0
C_ID_00f4bb8f88,0.0
C_ID_7677359c56,1.0
C_ID_d9be82f5aa,0.0
C_ID_362b9e3796,1.0
C_ID_bd135ba790,0.0
C_ID_bded171314,0.0
C_ID_7dae6866ca,0.0
C_ID_d24dbd96f2,0.0
C_ID_59d1a35a39,1.0
C_ID_0a0e948833,1.0
C_ID_a2f5e188e8,1.0
C_ID_391e45940f,0.0
C_ID_e111659b88,1.0
C_ID_fe0dbfb1d0,1.0
C_ID_cc21f8f02e,0.0
C_ID_cb41b7743c,1.0
C_ID_88c8d9791e,0.0
C_ID_9169c783a8,1.0
C_ID_a878a159b6,1.0
C_ID_0d62c28b4a,1.0
C_ID_7a3e63a90d,1.0
C_ID_a61b35745a,1.0
C_ID_dcf458d1b2,1.0
C_ID_3ee3384989,0.0
C_ID_644a9b64fc,1.0
C_ID_bed238f422,0.0
C_ID_29f22769af,0.0
C_ID_914c35a1b6,1.0
C_ID_bcb6890765,1.0
C_ID_4385a4a1d3,1.0
C_ID_6b91bece94,0.0
C_ID_9db7612ba7,0.0
C_ID_1caad7f28e,1.0
C_ID_d8d899f547,0.0
C_ID_6a1f92017f,0.0
C_ID_9759300a1f,1.0
C_ID_5aee0798a3,0.0
C_ID_01d8b627ad,1.0
C_ID_58ac4b6352,1.0
C_ID_2aa73329b0,0.0
C_ID_4834d45ff3,0.0
C_ID_c19b997ce8,1.0
C_ID_b4417d9f83,1.0
C_ID_aad62c0902,0.0
C_ID_7afd2e4a25,0.0
C_ID_d401aeb1e2,0.0
C_ID_d93ce67516,0.0
C_ID_0c1aec7b29,0.0
C_ID_c2efe5842c,1.0
C_ID_a293bcbe9f,0.0
C_ID_50e724f0a9,0.0
C_ID_d1aaafafde,1.0
C_ID_cd1eaf92e6,1.0
C_ID_166ce98c0c,0.0
C_ID_66f15dcd17,0.0
C_ID_48b3e82de8,0.0
C_ID_b322ceb01e,1.0
C_ID_2d0233d918,1.0
C_ID_1effbd305d,1.0
C_ID_2445f25901,1.0
C_ID_78c12fbe21,0.0
C_ID_29d6926d80,1.0
C_ID_1e186a0a0c,0.0
C_ID_e7ca83e85c,1.0
C_ID_b1771130e7,1.0
C_ID_3b2b38f80d,1.0
C_ID_62ac9f94e8,1.0
C_ID_61edc7c629,1.0
C_ID_4f2ea1dbdf,1.0
C_ID_f4508ebc7d,1.0
C_ID_9ab9fd1504,0.0
C_ID_0b264f7ddb,0.0
C_ID_5b0a9897be,1.0
C_ID_e2eb391677,0.0
C_ID_866a739be9,0.0
C_ID_322fb871b0,1.0
C_ID_4c3f523d90,1.0
C_ID_9d4d7d554a,1.0
C_ID_8aa36175d7,1.0
C_ID_d18c494360,0.0
C_ID_1a70557cd3,1.0
C_ID_268c008d12,0.0
C_ID_f149a0082a,0.0
C_ID_5104afb041,1.0
C_ID_15dcda13a6,0.0
C_ID_b0b66d86e2,0.0
C_ID_4fcf16b76f,1.0
C_ID_b42cb26665,0.0
C_ID_2cc6a6624e,0.0
C_ID_f3504dace5,1.0
C_ID_4d11fb0129,1.0
C_ID_b7161295b4,1.0
C_ID_b6dec4d577,1.0
C_ID_a798b52a9a,0.0
C_ID_aa95a14ffc,1.0
C_ID_0ae209fedf,1.0
C_ID_e7028db754,1.0
C_ID_4a62957c80,0.0
C_ID_ee70c017d8,0.0
C_ID_89a3e3ef2c,1.0
C_ID_ff4d067262,1.0
C_ID_908f4b2795,1.0
C_ID_ff365b358a,1.0
C_ID_8e224434bc,0.0
C_ID_b6fabf5b8a,0.0
C_ID_3c2efdaeac,0.0
C_ID_2196a8a91d,1.0
C_ID_7e711aeb12,1.0
C_ID_f967f76739,0.0
C_ID_fe9df54dc8,0.0
C_ID_4907300a4f,0.0
C_ID_eec988f1e1,0.0
C_ID_1ea7688821,0.0
C_ID_802980cebc,0.0
C_ID_a2360a569c,1.0
C_ID_d5eb7ff5cb,1.0
C_ID_391233a8af,1.0
C_ID_19f4df3a4b,0.0
C_ID_4f4fe81e98,1.0
C_ID_5279cf38c2,1.0
C_ID_7064036a16,1.0
C_ID_c740fd246b,0.0
C_ID_d325588940,1.0
C_ID_a333191253,0.0
C_ID_73b0d39a75,0.0
C_ID_ba82856870,0.0
C_ID_67973d4bf4,0.0
C_ID_85dd219bab,0.0
C_ID_5fa2171f7e,0.0
C_ID_8155b2cbb7,1.0
C_ID_1bdc913883,0.0
C_ID_fde47d2eed,0.0
C_ID_8eee6aeb27,0.0
C_ID_d1bf64e2dc,0.0
C_ID_e76f3e7824,0.0
C_ID_d76575b243,1.0
C_ID_b8899b9993,1.0
C_ID_3bf69219e2,0.0
C_ID_9b6b0730f6,0.0
C_ID_1bc358991e,0.0
C_ID_639f7bce31,1.0
C_ID_86ee0b2c49,0.0
C_ID_b71b0e65c8,1.0
C_ID_f495963bcd,1.0
C_ID_d7f85d417e,0.0
C_ID_82b3fae9fa,0.0
C_ID_95c72e469a,1.0
C_ID_50535eed7a,1.0
C_ID_84f3869be2,0.0
C_ID_29287597f8,0.0
C_ID_82bf887466,0.0
C_ID_ac568e8460,1.0
C_ID_049d2d278d,0.0
C_ID_0576c4c460,1.0
C_ID_266d8cff53,0.0
C_ID_94803a2dd1,1.0
C_ID_b21cd84e9e,1.0
C_ID_af9a4992b8,1.0
C_ID_8c2e5a0758,0.0
C_ID_4bd20f4c8e,1.0
C_ID_a98035fc6e,0.0
C_ID_f0b26f69dc,1.0
C_ID_3ed163956d,1.0
C_ID_fafff54773,1.0
C_ID_f58a520246,1.0
C_ID_472b9aaffb,0.0
C_ID_0ac8c87e81,0.0
C_ID_9f9fe1e7a1,1.0
C_ID_b08a8cea8a,0.0
C_ID_b18b304faa,0.0
C_ID_928ad7175a,1.0
C_ID_d791ff8d06,1.0
C_ID_92f8d1aaec,1.0
C_ID_71eb670c5a,1.0
C_ID_a5e0d38783,1.0
C_ID_0f77c6422d,0.0
C_ID_3989aca807,1.0
C_ID_703ae82312,0.0
C_ID_28d1ca2873,1.0
C_ID_aabeeb8bf5,1.0
C_ID_5a604c74ed,1.0
C_ID_c23205d3be,1.0
C_ID_3f085ca017,0.0
C_ID_270edc79fd,0.0
C_ID_597f89e22d,1.0
C_ID_659abead3e,0.0
C_ID_16a8ac7d8f,1.0
C_ID_22d0aa92ef,1.0
C_ID_149913718b,1.0
C_ID_59c953fbf8,0.0
C_ID_bc1c3c57de,1.0
C_ID_c5e78d370a,0.0
C_ID_ce65999de9,1.0
C_ID_cc657809f2,0.0
C_ID_5b68d66097,0.0
C_ID_afcf2b338b,1.0
C_ID_7b6f086dd4,1.0
C_ID_1be03884ef,1.0
C_ID_70126aad12,0.0
C_ID_48a7cb391f,1.0
C_ID_c46df2bfee,0.0
C_ID_78a5882a2e,0.0
C_ID_01bb02bc9b,1.0
C_ID_eb762d8474,1.0
C_ID_87d5d8dcc0,0.0
C_ID_4148ab93c9,1.0
C_ID_61db862734,1.0
C_ID_39540350ef,1.0
C_ID_c2614c8a3a,1.0
C_ID_3bbf3447e1,1.0
C_ID_06fdd6efe2,0.0
C_ID_7919d8dc6f,0.0
C_ID_c48e1b3966,1.0
C_ID_73a41339f7,1.0
C_ID_f1659b63f2,1.0
C_ID_098a89db7f,1.0
C_ID_79622fdf0e,0.0
C_ID_d52cc84aee,1.0
C_ID_00a3861c81,1.0
C_ID_6646b50684,1.0
C_ID_84dcc7e530,0.0
C_ID_f50811d41a,0.0
C_ID_076812e9c3,1.0
C_ID_952e1ef348,0.0
C_ID_948fba0484,0.0
C_ID_581985439b,1.0
C_ID_35212ae6e9,1.0
C_ID_59c7ad69f0,0.0
C_ID_143543a4c8,1.0
C_ID_5ec4e99825,1.0
C_ID_7d4dc6e787,1.0
C_ID_29fc5d7d73,0.0
C_ID_c1e44148c3,1.0
C_ID_6a9e8b9f30,1.0
C_ID_7fb9595bfd,0.0
C_ID_18df5db790,1.0
C_ID_5c3b801802,1.0
C_ID_9a943a0ac8,0.0
C_ID_9d45d37086,0.0
C_ID_c4666c7ecc,1.0
C_ID_9475315243,1.0
C_ID_aada0215b5,1.0
C_ID_df42b4c113,0.0
C_ID_5fd5683f72,0.0
C_ID_79aa71d0cd,1.0
C_ID_8bf5182087,1.0
C_ID_7b063f8314,0.0
C_ID_a0a40b5878,0.0
C_ID_493b43d69b,1.0
C_ID_5d7f58fdd8,0.0
C_ID_67c4263ae7,1.0
C_ID_ac8b0e8dca,1.0
C_ID_df720b073d,0.0
C_ID_2af2b13d3b,1.0
C_ID_05cf178815,0.0
C_ID_403ec49edc,1.0
C_ID_e71f403397,1.0
C_ID_483244b4c3,1.0
C_ID_e305656614,0.0
C_ID_1a88e7cfb3,0.0
C_ID_de868b7f41,1.0
C_ID_3bd6651dbc,0.0
C_ID_dad9a252ee,0.0
C_ID_736bc73172,0.0
C_ID_02b383f8b6,0.0
C_ID_971ea088fb,0.0
C_ID_fcd0fee49a,0.0
C_ID_b174527305,0.0
C_ID_abd95e3f4f,1.0
C_ID_fc70623e69,0.0
C_ID_b2cb11177d,1.0
C_ID_82f06e731e,0.0
C_ID_6d7d95cf1e,1.0
C_ID_46203639f0,0.0
C_ID_fc217badb8,1.0
C_ID_0a613b3fe4,0.0
C_ID_73bae3cb95,0.0
C_ID_fa1504b81b,0.0
C_ID_49bfbfa8b5,0.0
C_ID_5afb68cfc5,0.0
C_ID_e9af554eab,1.0
C_ID_b1b7d589d5,1.0
C_ID_3a100a89a4,1.0
C_ID_d3ea497a6f,1.0
C_ID_2eb523a6cf,1.0
C_ID_8cba9f32e6,1.0
C_ID_5c91d32f31,0.0
C_ID_b930f6d986,0.0
C_ID_6900d042e5,0.0
C_ID_93dfe0fc2e,0.0
C_ID_7e7c715393,0.0
C_ID_b965ba4e9d,0.0
C_ID_5e61cd3c5e,1.0
C_ID_b1cab60dac,1.0
C_ID_a44f1b062b,0.0
C_ID_95879f5027,0.0
C_ID_84c627b1b4,0.0
C_ID_b40a6fb0be,0.0
C_ID_0a34c56958,0.0
C_ID_41830a3221,1.0
C_ID_5929650a63,0.0
C_ID_bb48005672,1.0
C_ID_864755745c,1.0
C_ID_ab29b8c316,1.0
C_ID_57b372e3cb,1.0
C_ID_c62bef9bd0,1.0
C_ID_56b6881877,1.0
C_ID_2fae54ba15,1.0
C_ID_1e7d8d5ffe,1.0
C_ID_e62472fe43,0.0
C_ID_ace9d59a3e,1.0
C_ID_5713fc5d99,1.0
C_ID_b49ee5244a,0.0
C_ID_9bf56ff4ed,1.0
C_ID_682c6e0cd2,1.0
C_ID_2d27bf0992,0.0
C_ID_d047321d01,1.0
C_ID_dcbe13c29c,1.0
C_ID_71c91a94f1,0.0
C_ID_23fedec6dd,0.0
C_ID_75230efd3b,1.0
C_ID_15b8bf142a,0.0
C_ID_1e198e8082,1.0
C_ID_4b3068c9d0,0.0
C_ID_404138ac07,1.0
C_ID_93ba1c3cf0,1.0
C_ID_04c41fc6ad,1.0
C_ID_f8a39d5edc,0.0
C_ID_2d6a516533,0.0
C_ID_8e587050f2,1.0
C_ID_21a8bc31ea,0.0
C_ID_b26f4262b1,0.0
C_ID_96dcc0d3a9,0.0
C_ID_4702c8f133,0.0
C_ID_c4bccdb90d,0.0
C_ID_aba07dd534,0.0
C_ID_7b551dd2c3,0.0
C_ID_2e330b121d,1.0
C_ID_7299925667,1.0
C_ID_b6a4afb3e2,0.0
C_ID_466cad7e5e,1.0
C_ID_96c0bf2ed0,1.0
C_ID_2706c1e519,0.0
C_ID_8d5a671084,0.0
C_ID_e1101f7eb7,1.0
C_ID_4c190ceca4,0.0
C_ID_ed593da16e,0.0
C_ID_40816562ae,1.0
C_ID_95b334b44c,1.0
C_ID_997008651d,1.0
C_ID_3f2b04dcb9,0.0
C_ID_d8515fc985,0.0
C_ID_1c5321e03e,1.0
C_ID_f4ebf4c55b,0.0
C_ID_ab65eabf3f,1.0
C_ID_0e44867322,1.0
C_ID_614fcc355e,1.0
C_ID_f3735d7e17,0.0
C_ID_6f94169faa,1.0
C_ID_1ad4b6e9ed,0.0
C_ID_55acbcb120,0.0
C_ID_87cb9b6766,0.0
C_ID_9b72a60eb5,0.0
C_ID_2f1cd75fe6,1.0
C_ID_32304b10e4,1.0
C_ID_e90ea77b95,1.0
C_ID_3091935488,1.0
C_ID_37550bd64f,0.0
C_ID_c5adc6b548,1.0
C_ID_704f0ca079,1.0
C_ID_ae50ac26b0,1.0
C_ID_38e79c621d,0.0
C_ID_7ec0268d21,0.0
C_ID_d2bb0b43f4,1.0
C_ID_ac7c269755,1.0
C_ID_1c4516122b,0.0
C_ID_4c388dbfa5,1.0
C_ID_42f6f2062b,0.0
C_ID_5fde59cae0,1.0
C_ID_b9220e8b37,0.0
C_ID_d7b14b5951,1.0
C_ID_155e5f2736,0.0
C_ID_e44a7055af,0.0
C_ID_62b5109d12,0.0
C_ID_4e6669a44e,1.0
C_ID_8d7eea77fc,0.0
C_ID_249efa703e,0.0
C_ID_bef8384b0e,1.0
C_ID_c1a1b791b5,1.0
C_ID_0543ebc4a5,0.0
C_ID_4e1da3c5c6,0.0
C_ID_75c538f33a,1.0
C_ID_ce74f414ee,1.0
C_ID_95d938c4cc,0.0
C_ID_9764979fde,1.0
C_ID_c0fed80a15,1.0
C_ID_f5aed75658,1.0
C_ID_5cad66e4be,1.0
C_ID_577b0cf17e,1.0
C_ID_20992cd49c,1.0
C_ID_1970ab5846,1.0
C_ID_a987e395c3,0.0
C_ID_3ac584abd2,0.0
C_ID_3c0122b1cb,1.0
C_ID_e3366cb199,1.0
C_ID_96dbf90d4d,1.0
C_ID_d02141b3bb,0.0
C_ID_2a843917c2,1.0
C_ID_4377507568,0.0
C_ID_c976498047,1.0
C_ID_2374d8ad21,1.0
C_ID_34eddba17e,0.0
C_ID_8d1260d819,0.0
C_ID_e897390055,0.0
C_ID_d721eab303,0.0
C_ID_9d6e7a332a,1.0
C_ID_9349741979,0.0
C_ID_cc994e1a55,1.0
C_ID_c2c8e128d1,0.0
C_ID_2dae3f1547,0.0
C_ID_d6f62fe911,1.0
C_ID_84946e1cbf,0.0
C_ID_b81cfafc1d,0.0
C_ID_a5281b345b,1.0
C_ID_986b3ef499,0.0
C_ID_de38333185,1.0
C_ID_b026d30ed5,0.0
C_ID_30865b62a0,1.0
C_ID_2201a82bf1,0.0
C_ID_45bddcc763,0.0
C_ID_332d3da208,0.0
C_ID_6573b9cfe4,0.0
C_ID_b408bfb5c6,0.0
C_ID_3d52ae0dfb,0.0
C_ID_fde5775b61,0.0
C_ID_290eacda83,1.0
C_ID_5142d493e5,1.0
C_ID_a099ddbf15,1.0
C_ID_fd1d592328,1.0
C_ID_a72384887e,1.0
C_ID_61c27319dd,0.0
C_ID_d30e9d9877,1.0
C_ID_2e1f5885bf,1.0
C_ID_a7beaab7db,0.0
C_ID_f57e7569d7,1.0
C_ID_df63c6bef4,0.0
C_ID_dcfc392c81,1.0
C_ID_4afca92faa,1.0
C_ID_37fac2d7b2,1.0
C_ID_b9472b8ab6,1.0
C_ID_5d9ae15b44,1.0
C_ID_b9029cd805,0.0
C_ID_d1843552ce,1.0
C_ID_d75755d23e,1.0
C_ID_ad8a020050,1.0
C_ID_e539809051,1.0
C_ID_282f92a808,1.0
C_ID_d224c38648,0.0
C_ID_e45efb5b6d,0.0
C_ID_e6a5a6ad18,1.0
C_ID_d1afac98b8,0.0
C_ID_fc3e3b40d4,1.0
C_ID_a2967c7012,0.0
C_ID_ce6fbf93cb,1.0
C_ID_908d9bed18,1.0
C_ID_64798d385e,1.0
C_ID_99dc29fb73,0.0
C_ID_c14d4a62c9,0.0
C_ID_8b5d803c1a,1.0
C_ID_fc2a2ac389,0.0
C_ID_71623d2821,0.0
C_ID_c91a9f7330,0.0
C_ID_6b9e58df32,0.0
C_ID_402d397404,0.0
C_ID_201b3882af,1.0
C_ID_170697c30f,1.0
C_ID_ca9ae8491c,1.0
C_ID_c2bf6f541e,0.0
C_ID_6161462484,0.0
C_ID_07a217747c,1.0
C_ID_9bd19c1cca,0.0
C_ID_2ee1845524,0.0
C_ID_8f89c93c59,1.0
C_ID_99d84aef4f,0.0
C_ID_8c7b169d89,1.0
C_ID_00569896ef,0.0
C_ID_015f654eb2,1.0
C_ID_7dd6a9ecb9,1.0
C_ID_dc35e57adb,0.0
C_ID_a32b679ee3,0.0
C_ID_e066268f56,0.0
C_ID_3618528bf5,0.0
C_ID_90779a3a13,1.0
C_ID_fc53703cc3,1.0
C_ID_b31c7cc7d9,1.0
C_ID_edcffb9e02,0.0
C_ID_f18d81950c,1.0
C_ID_6580f611dc,0.0
C_ID_c65cf79125,0.0
C_ID_a26c4ed659,0.0
C_ID_5fbfb2e760,1.0
C_ID_950cf84a0d,1.0
C_ID_9a68b5f570,0.0
C_ID_2b1ed66c33,1.0
C_ID_388d494c9d,0.0
C_ID_fad2a6904b,0.0
C_ID_a6ffedac6a,1.0
C_ID_206f887fa9,1.0
C_ID_319a39681b,1.0
C_ID_6955a17bc9,1.0
C_ID_d63efa3890,1.0
C_ID_eff530e410,0.0
C_ID_d9ef92d22e,1.0
C_ID_e18df24817,1.0
C_ID_ebf40da7c5,1.0
C_ID_c3f212ad64,0.0
C_ID_a59003fbe0,1.0
C_ID_86f51b3b7a,1.0
C_ID_8043895b54,1.0
C_ID_e150cd58d3,0.0
C_ID_acfe180561,0.0
C_ID_44d81cf3df,0.0
C_ID_7190918576,0.0
C_ID_9fa9748160,0.0
C_ID_aa5577806d,1.0
C_ID_ae7ea80858,1.0
C_ID_f02d47e7db,1.0
C_ID_169eb02fd8,0.0
C_ID_30cb8a8733,1.0
C_ID_347bd3a512,1.0
C_ID_980a947c70,1.0
C_ID_18ab4a9002,0.0
C_ID_96c9490595,1.0
C_ID_fe3fb66344,1.0
C_ID_9af696d5d4,1.0
C_ID_36c0d8a729,0.0
C_ID_9f58e992f7,1.0
C_ID_5d62a5a08d,0.0
C_ID_912cc71de5,0.0
C_ID_bb606011ed,0.0
C_ID_10aec6a368,1.0
C_ID_05d98b72ec,0.0
C_ID_1259a707fa,1.0
C_ID_c2bd111941,1.0
C_ID_358b868a96,1.0
C_ID_cf0a372267,0.0
C_ID_fad1e27136,0.0
C_ID_8e3da3cc6b,1.0
C_ID_21dda2d7dc,0.0
C_ID_2ea2ddd3f5,0.0
C_ID_c2a2615bec,1.0
C_ID_9f97612a3c,0.0
C_ID_c8a791b751,0.0
C_ID_9aa0be26a3,1.0
C_ID_d0d3ff7303,1.0
C_ID_7c099bb710,1.0
C_ID_e5f6970073,1.0
C_ID_2237e7ce3c,0.0
C_ID_178c88e70b,0.0
C_ID_0ec785a1a0,1.0
C_ID_ebfa41cddf,1.0
C_ID_8b1af58655,0.0
C_ID_919834a986,0.0
C_ID_c526a6de00,1.0
C_ID_23d1c00bb7,1.0
C_ID_bc365a0f55,1.0
C_ID_56f77c5bb5,1.0
C_ID_f726c41622,1.0
C_ID_499348a9d3,1.0
C_ID_c1376d8854,0.0
C_ID_bc07c0cf8d,0.0
C_ID_007d18dc57,0.0
C_ID_d945330562,1.0
C_ID_453b8811df,1.0
C_ID_2e90e9abe1,0.0
C_ID_78950e67e1,0.0
C_ID_f23b0f20af,0.0
C_ID_293f019fa7,1.0
C_ID_9e4ba574c4,1.0
C_ID_62f42a7bce,1.0
C_ID_9f79617ea0,1.0
C_ID_6fcf95c40b,0.0
C_ID_d378f6bd34,0.0
C_ID_9fbc6bdbda,0.0
C_ID_1abcb0bbe7,0.0
C_ID_ee2d73036e,1.0
C_ID_3e8673c112,1.0
C_ID_e487f556e9,0.0
C_ID_d9c9614200,0.0
C_ID_f586decfe5,0.0
C_ID_e801f1c4f4,1.0
C_ID_3297218b1e,0.0
C_ID_3836c8d0f2,0.0
C_ID_f6970d818f,1.0
C_ID_525269a781,0.0
C_ID_f67707b736,1.0
C_ID_702e2576d6,0.0
C_ID_15080dbb03,1.0
C_ID_d4a5b04a48,0.0
C_ID_9206e5877b,1.0
C_ID_cee7e27474,1.0
C_ID_31b0b17eb4,0.0
C_ID_cfcd6af8e5,0.0
C_ID_005439e906,0.0
C_ID_db14488926,0.0
C_ID_6231f9baa6,1.0
C_ID_2f937b0a94,1.0
C_ID_02cf2e1685,0.0
C_ID_23ee987098,0.0
C_ID_57a9a6425d,0.0
C_ID_85223f1c23,1.0
C_ID_c98c0ea322,1.0
C_ID_f70c3d3445,1.0
C_ID_212b2f77a2,0.0
C_ID_05be136885,1.0
C_ID_f9525c2aae,0.0
C_ID_3eaeddb0cf,1.0
C_ID_1aa9a05ccd,0.0
C_ID_38b1c42fc5,0.0
C_ID_3fa3e70a1b,0.0
C_ID_28ac3ee035,1.0
C_ID_1d5456ad13,1.0
C_ID_b9560f5ca7,0.0
C_ID_5c98ce1313,1.0
C_ID_b81ee053ac,1.0
C_ID_d338f6a2ec,1.0
C_ID_dc9458e679,0.0
C_ID_548ef9ab0e,1.0
C_ID_4842b0c121,0.0
C_ID_5df698f999,1.0
C_ID_b5069ed3fb,1.0
C_ID_87c0e6a910,0.0
C_ID_86d5b1e82b,0.0
C_ID_24d708d6f1,1.0
C_ID_d84c516457,1.0
C_ID_4781703e87,1.0
C_ID_30b50e7c0a,1.0
C_ID_24675a0859,1.0
C_ID_b2ae350127,1.0
C_ID_1af25e034b,1.0
C_ID_060427c756,1.0
C_ID_4a38f82cb9,0.0
C_ID_94cf9bb79a,0.0
C_ID_49945062fc,0.0
C_ID_6425723dff,1.0
C_ID_14b9df1a85,1.0
C_ID_9344b94753,0.0
C_ID_1ee992e1c8,0.0
C_ID_522d11793e,1.0
C_ID_88a662b114,1.0
C_ID_37200f3c18,1.0
C_ID_6a459b2b0b,0.0
C_ID_631489093a,1.0
C_ID_3d5fe7bcaa,0.0
C_ID_60e2d18258,0.0
C_ID_7bf72e3fee,0.0
C_ID_592d63d902,1.0
C_ID_90c3818479,0.0
C_ID_11f9aaede1,1.0
C_ID_8a0febf559,0.0
C_ID_e12f017d12,1.0
C_ID_14d2407611,0.0
C_ID_4b9730088f,0.0
C_ID_41eb189179,1.0
C_ID_d29818f62c,0.0
C_ID_68212d841a,1.0
C_ID_14b90304e7,1.0
C_ID_dfa9f66eb6,0.0
C_ID_536bd2bfc1,1.0
C_ID_4ce051d719,0.0
C_ID_af53b8e76b,1.0
C_ID_355dc9ff46,1.0
C_ID_80b347fe32,0.0
C_ID_5f807ed543,1.0
C_ID_22318f3bc8,1.0
C_ID_ea29d1c827,1.0
C_ID_988a9aec01,1.0
C_ID_0b137df526,0.0
C_ID_0fb5de83cd,0.0
C_ID_a1ac466430,1.0
C_ID_baeb527857,1.0
C_ID_884e6d1502,1.0
C_ID_3a9b2d1884,0.0
C_ID_d9bd4174f6,0.0
C_ID_05017d2e83,1.0
C_ID_b4aee0a842,0.0
C_ID_82621d884d,1.0
C_ID_bfbbe40e1a,1.0
C_ID_34f73b54dc,1.0
C_ID_a5549d8f2f,0.0
C_ID_5c92f25a8b,1.0
C_ID_be8f9def04,0.0
C_ID_8735db16b9,0.0
C_ID_67d8be8b83,1.0
C_ID_9182b9463c,0.0
C_ID_3253d8ad7d,0.0
C_ID_ed7f0c0603,1.0
C_ID_06d9fded01,1.0
C_ID_238233cad7,0.0
C_ID_be29e8db41,1.0
C_ID_ff5e56d19e,1.0
C_ID_5d63e3a5ec,0.0
C_ID_c4d40a53d0,1.0
C_ID_a5fbc94571,0.0
C_ID_f0c4faaf8b,1.0
C_ID_8a221f59fc,0.0
C_ID_4b1c611654,0.0
C_ID_438ce98778,0.0
C_ID_280e2b1c7e,0.0
C_ID_b8e2dc1801,0.0
C_ID_e6a768c060,1.0
C_ID_8437908db2,1.0
C_ID_9cb6909824,1.0
C_ID_e9da5f67e2,0.0
C_ID_52b91c2b6f,1.0
C_ID_489fc9e5d6,1.0
C_ID_fa7c6a79ff,0.0
C_ID_1c6435cfeb,1.0
C_ID_2a75d0f4a8,0.0
C_ID_c6616e60cf,1.0
C_ID_fafb400655,0.0
C_ID_8fe939a31d,1.0
C_ID_2c04029818,1.0
C_ID_4a5cfde210,0.0
C_ID_61b96527e1,0.0
C_ID_5401acef8b,1.0
C_ID_feb8f1d025,1.0
C_ID_61ff1fb961,0.0
