card_id,unique_city
C_ID_927ccd3b94,2.0
C_ID_dc553f524c,2.0
C_ID_3b7e31d34c,10.0
C_ID_becb6c9f8e,8.0
C_ID_418c0d86a3,5.0
C_ID_9d9875ac24,8.0
C_ID_30ec031679,3.0
C_ID_9a157049b0,2.0
C_ID_3dad3ce50b,2.0
C_ID_71bd31b566,2.0
C_ID_726962c683,5.0
C_ID_65967ff2fd,16.0
C_ID_08056f0fd5,4.0
C_ID_159afdbf1e,1.0
C_ID_1701329a0d,16.0
C_ID_65ce8f56ec,4.0
C_ID_301aa30e77,7.0
C_ID_69fa834067,5.0
C_ID_e1ccd61cc6,14.0
C_ID_4054516a2e,4.0
C_ID_76b4bd684c,6.0
C_ID_3b2d5e0fad,3.0
C_ID_8aac4ffe4d,16.0
C_ID_3f2ac2f335,15.0
C_ID_b25059fda1,6.0
C_ID_75001c1da5,2.0
C_ID_58c2ae231a,4.0
C_ID_6be08a6297,16.0
C_ID_e4507890ec,15.0
C_ID_5e2391270e,2.0
C_ID_b90c2e4b81,5.0
C_ID_566b1e504b,4.0
C_ID_5bf7a44f90,16.0
C_ID_1ddb8d1b1f,18.0
C_ID_06bac216b1,6.0
C_ID_ccdabd53d4,6.0
C_ID_057bacc0c7,4.0
C_ID_95eb957fe8,3.0
C_ID_79bf8cb7e6,2.0
C_ID_280d120942,8.0
C_ID_dd16cc4ed0,4.0
C_ID_e1e8cc2088,6.0
C_ID_07b487268b,16.0
C_ID_98f9bffb5b,4.0
C_ID_21bd52a88c,9.0
C_ID_0decb63335,4.0
C_ID_8989ac619a,3.0
C_ID_8fd2756b2f,11.0
C_ID_0bd453a8a1,4.0
C_ID_1edb426856,4.0
C_ID_449a740985,14.0
C_ID_15968213a2,8.0
C_ID_60b93e1f8b,15.0
C_ID_60bc3edf68,5.0
C_ID_bcb00d3ed3,10.0
C_ID_119402bc77,8.0
C_ID_4011c90089,5.0
C_ID_4448cc06f4,13.0
C_ID_22f5fbb9a6,9.0
C_ID_5119c3357a,11.0
C_ID_11f299bb61,9.0
C_ID_147d7c41ec,7.0
C_ID_d822f0c0a0,4.0
C_ID_d55b4b6cb6,14.0
C_ID_6358ec92a7,8.0
C_ID_1ed08b1279,3.0
C_ID_7023c43415,4.0
C_ID_f7457e9a93,3.0
C_ID_e1e2495553,9.0
C_ID_3e7f551275,4.0
C_ID_981a978e53,8.0
C_ID_cf3f77aaa4,4.0
C_ID_bfee474c13,5.0
C_ID_9d7396ceb3,1.0
C_ID_666503c724,16.0
C_ID_2fa835f5fc,3.0
C_ID_ec54ea2ad1,6.0
C_ID_27257e9dc7,5.0
C_ID_b8ffad4880,2.0
C_ID_db34f006ae,9.0
C_ID_e02fefda4d,2.0
C_ID_968426174b,5.0
C_ID_8c2991994c,11.0
C_ID_519db4b0b7,3.0
C_ID_9bae8150b0,6.0
C_ID_8f0f137c52,7.0
C_ID_6595eb4a03,7.0
C_ID_3743679259,1.0
C_ID_4de3964e2d,7.0
C_ID_30d37111c2,1.0
C_ID_d3558f1b46,7.0
C_ID_484acb4f12,7.0
C_ID_fe798f7fca,4.0
C_ID_7c5a6ee7a9,10.0
C_ID_690512938a,4.0
C_ID_3d2cf3dffc,1.0
C_ID_0932b06967,1.0
C_ID_76be3cdfee,4.0
C_ID_8622470dea,11.0
C_ID_99bf0f72c7,10.0
C_ID_c308184849,3.0
C_ID_ed2210b264,2.0
C_ID_20bc8879fb,6.0
C_ID_53cfb1e2e3,3.0
C_ID_461265e7c6,5.0
C_ID_a4b19861d9,8.0
C_ID_085f2e5d13,7.0
C_ID_11faece8ed,3.0
C_ID_4404c056b3,7.0
C_ID_0c40accd00,1.0
C_ID_ba0f894722,8.0
C_ID_81576ecd4c,3.0
C_ID_40d6c1cbb9,4.0
C_ID_a0b391c91b,1.0
C_ID_f55cbceb3c,1.0
C_ID_9c0568e5ae,16.0
C_ID_382892df8f,5.0
C_ID_f8dd524ebd,9.0
C_ID_8e7b056264,7.0
C_ID_bfb46f8b9b,7.0
C_ID_13b8d589de,2.0
C_ID_ee504fa4b0,8.0
C_ID_08f3720fe9,16.0
C_ID_acf6676b09,3.0
C_ID_1774647718,1.0
C_ID_e2842f9e16,7.0
C_ID_6c3eb49624,6.0
C_ID_2c1b646dac,9.0
C_ID_0f14651191,5.0
C_ID_4536c1b7e8,27.0
C_ID_656c9d9460,6.0
C_ID_49e851c866,7.0
C_ID_59055223d4,9.0
C_ID_8d0263839b,3.0
C_ID_9ff7a049a8,4.0
C_ID_eed140032e,4.0
C_ID_0f484485e2,2.0
C_ID_ef67574f49,9.0
C_ID_2fd4107d54,13.0
C_ID_40b5e1a32e,2.0
C_ID_1167f0af54,5.0
C_ID_3839d2341b,6.0
C_ID_e12c980d11,3.0
C_ID_07bf6cec6a,4.0
C_ID_4904c49aee,8.0
C_ID_292439f5b8,2.0
C_ID_085572c5d9,11.0
C_ID_90bc82a175,21.0
C_ID_a99a92264a,3.0
C_ID_18ea48e750,7.0
C_ID_7a11e7c96b,21.0
C_ID_2d552da0b8,7.0
C_ID_9625785c20,4.0
C_ID_6aa8d06389,2.0
C_ID_75ebe22182,9.0
C_ID_b2308b012f,15.0
C_ID_01f1611ab3,3.0
C_ID_ea0f3be2da,12.0
C_ID_1835dd29b9,9.0
C_ID_74d5f38f80,1.0
C_ID_cf899e4dbc,4.0
C_ID_3fc5dd205b,4.0
C_ID_29e571c56f,5.0
C_ID_8d9c38a899,12.0
C_ID_c4643f2bc5,7.0
C_ID_bd957b8bc0,5.0
C_ID_80cb313163,2.0
C_ID_4acc253340,9.0
C_ID_b252651bbe,4.0
C_ID_7cf6d7f154,2.0
C_ID_90c37e3f39,8.0
C_ID_db02ebcfd4,20.0
C_ID_0224069a99,12.0
C_ID_87044c11e5,17.0
C_ID_130728a38e,3.0
C_ID_063ff241f0,8.0
C_ID_ca98352a61,6.0
C_ID_e3b6446ae5,12.0
C_ID_66cb0cb6db,4.0
C_ID_26891f7d19,7.0
C_ID_ea371cf630,10.0
C_ID_005bef5d76,1.0
C_ID_e932b492d7,4.0
C_ID_6f7f68a62f,15.0
C_ID_2e3e640f80,2.0
C_ID_f5e0c8a106,1.0
C_ID_b4055e7fc6,1.0
C_ID_c02c15bdfe,7.0
C_ID_c5f54bc936,10.0
C_ID_1c042a7421,4.0
C_ID_d0a4ddfe96,7.0
C_ID_6d72bb3835,4.0
C_ID_70f6768289,1.0
C_ID_f5afc52308,16.0
C_ID_b68a0a14a2,10.0
C_ID_a99e00af2f,12.0
C_ID_6490eb304f,2.0
C_ID_c989c8f4b1,19.0
C_ID_b8846c455e,5.0
C_ID_3d311b4589,4.0
C_ID_ccd2bc0cc2,5.0
C_ID_f2e813430a,11.0
C_ID_c4c0e31eee,2.0
C_ID_94675710a0,9.0
C_ID_ba5e762f81,9.0
C_ID_0b71955d7c,4.0
C_ID_d691aa88d1,2.0
C_ID_522260bb31,5.0
C_ID_a4978aa3e2,4.0
C_ID_26430baaaf,8.0
C_ID_606c009921,3.0
C_ID_331ed477d3,7.0
C_ID_d9747ac3d2,9.0
C_ID_02b0d7a81e,14.0
C_ID_95dacff7dc,3.0
C_ID_0c0bc33d91,8.0
C_ID_34fd3303cd,1.0
C_ID_ed40d73912,7.0
C_ID_848f0bad1f,7.0
C_ID_59457cbde3,8.0
C_ID_7eccf5f5a0,14.0
C_ID_0aa2ca1fcf,5.0
C_ID_c34db080c9,14.0
C_ID_2dafe955ec,5.0
C_ID_57afd4626a,5.0
C_ID_381ac0a252,6.0
C_ID_0662e19452,1.0
C_ID_c8ad665df8,8.0
C_ID_652d44a928,4.0
C_ID_77deb742ed,8.0
C_ID_0381d4c83b,10.0
C_ID_b5ccc1ee47,7.0
C_ID_218baa9376,5.0
C_ID_6efff34b0a,27.0
C_ID_3fbae482e9,5.0
C_ID_f0693204de,12.0
C_ID_e839728ff4,9.0
C_ID_8a56e39eb9,5.0
C_ID_094eeb1ad4,4.0
C_ID_5edecce465,14.0
C_ID_f698db2467,1.0
C_ID_98946f4e1d,6.0
C_ID_e4510c303b,7.0
C_ID_180b4c5f19,9.0
C_ID_78e2e8a8e5,7.0
C_ID_ffed5c1f3e,7.0
C_ID_9b2b94adf7,9.0
C_ID_d528b3db9e,2.0
C_ID_d3daf515f0,11.0
C_ID_1f4f464914,5.0
C_ID_ad404c1078,6.0
C_ID_5746f943be,3.0
C_ID_f77f64bcf7,8.0
C_ID_50b5fe3d8a,9.0
C_ID_4d9a7b499b,3.0
C_ID_daad7e77b6,14.0
C_ID_c17c873ff8,7.0
C_ID_a08fb3653d,7.0
C_ID_e18c682cd3,7.0
C_ID_3621e2cb54,6.0
C_ID_cb4c6443a1,13.0
C_ID_b51cde5b63,5.0
C_ID_cce0ad8773,2.0
C_ID_b828bc4f55,3.0
C_ID_5304eacecf,9.0
C_ID_78fd316bb6,4.0
C_ID_393b59a87b,7.0
C_ID_c698b30a9f,7.0
C_ID_a16c32da98,9.0
C_ID_984b9ac9dd,8.0
C_ID_3e03550d17,6.0
C_ID_3bb0cb100d,5.0
C_ID_acc78e7776,16.0
C_ID_08b29ff9e4,5.0
C_ID_da5cdf4f3f,6.0
C_ID_e49c918034,4.0
C_ID_8a9f8dc542,9.0
C_ID_a06e123d3e,3.0
C_ID_66614b94e5,3.0
C_ID_af1464833e,4.0
C_ID_e17a7bf1a5,4.0
C_ID_04b8781a65,8.0
C_ID_5a7d7dbd83,3.0
C_ID_5551c429bf,5.0
C_ID_9774371df7,3.0
C_ID_819d995b31,3.0
C_ID_0519182629,16.0
C_ID_6c05aeacf8,1.0
C_ID_5ecbf40941,8.0
C_ID_af7b45ab88,6.0
C_ID_278e7d44cd,7.0
C_ID_09f527b17c,4.0
C_ID_4a5fe310ed,9.0
C_ID_836e9400a6,8.0
C_ID_de50c1ac7c,6.0
C_ID_bfb4688e7b,4.0
C_ID_9692c2f996,13.0
C_ID_2a928c3871,2.0
C_ID_4938b45654,3.0
C_ID_693da950bb,7.0
C_ID_f790415eb8,9.0
C_ID_f189cf3d87,1.0
C_ID_eb8d3c057c,4.0
C_ID_3e0cf5df11,5.0
C_ID_1f7fd3cec4,7.0
C_ID_25d8f0978a,3.0
C_ID_7a796c720b,4.0
C_ID_36e497dbda,5.0
C_ID_b638f73cc9,8.0
C_ID_a9c478bb54,5.0
C_ID_cae3ad98b0,4.0
C_ID_1397d53ea3,6.0
C_ID_975c1183d8,3.0
C_ID_ac23d6b2eb,4.0
C_ID_32bb69644a,1.0
C_ID_a87bbd85a7,10.0
C_ID_c6cc00f6f4,4.0
C_ID_7118febd74,1.0
C_ID_bf86778b46,2.0
C_ID_1a4b614e75,4.0
C_ID_a704dea24f,22.0
C_ID_7351aa7fba,14.0
C_ID_639a24deb1,2.0
C_ID_982ffca453,4.0
C_ID_bb778cd060,3.0
C_ID_9d4eff86e5,3.0
C_ID_0a7ac2392f,5.0
C_ID_3a89dffa1d,2.0
C_ID_3745c2cf3a,3.0
C_ID_f34a658a93,5.0
C_ID_9ac14f57b7,2.0
C_ID_e0907fbe7a,3.0
C_ID_be6179e6d3,9.0
C_ID_b1092d47c4,3.0
C_ID_013434d921,3.0
C_ID_bf2f96093d,3.0
C_ID_b31924e478,12.0
C_ID_9c21163687,2.0
C_ID_d59f3f007e,9.0
C_ID_42745ac0e9,2.0
C_ID_43cb98759d,4.0
C_ID_8df288aadf,4.0
C_ID_b02fb88b21,4.0
C_ID_2edb1ab2ca,2.0
C_ID_4ecfb011aa,16.0
C_ID_5ea7009d39,2.0
C_ID_3cc6f8e476,16.0
C_ID_a6614888d2,5.0
C_ID_842f6c7a79,10.0
C_ID_5f9e787f02,6.0
C_ID_eaf26e582b,11.0
C_ID_9ad00cceb8,4.0
C_ID_9f77e37b01,6.0
C_ID_4ac1839106,13.0
C_ID_0641e73780,5.0
C_ID_8ffb9af7cf,6.0
C_ID_443e2fbabd,3.0
C_ID_0d26ebb9c0,9.0
C_ID_b1fa3a2ebe,5.0
C_ID_2130e68ba0,7.0
C_ID_7daaff4523,21.0
C_ID_60c19a467f,6.0
C_ID_679d93abc1,8.0
C_ID_3d826d1177,10.0
C_ID_f27bff577c,6.0
C_ID_c9dbcb496e,4.0
C_ID_5a6cf7529b,4.0
C_ID_eb84a72836,11.0
C_ID_0611b9e16f,11.0
C_ID_610cd3db04,2.0
C_ID_613e5ac91e,4.0
C_ID_5dc34cf4e0,6.0
C_ID_d36f607290,12.0
C_ID_3aa3619388,7.0
C_ID_bf4122ea52,7.0
C_ID_0269b76d7d,1.0
C_ID_af4accd328,3.0
C_ID_6f312496c4,5.0
C_ID_33a8b626f9,3.0
C_ID_0a85ed034a,11.0
C_ID_e8c4302e79,4.0
C_ID_295194b0ec,3.0
C_ID_9ffdeae207,1.0
C_ID_1aeca40e8c,4.0
C_ID_882040d6cb,11.0
C_ID_0b09a2326a,3.0
C_ID_259cb877c3,3.0
C_ID_bd312195e8,7.0
C_ID_f0ca979a11,10.0
C_ID_9dbd0a93f2,4.0
C_ID_be942a7931,7.0
C_ID_04f19106e0,12.0
C_ID_20ac750f9b,13.0
C_ID_b57f2572fa,14.0
C_ID_b73b34eacf,7.0
C_ID_ecd7770771,8.0
C_ID_2e50944348,8.0
C_ID_c78e64abb3,3.0
C_ID_fa2b501a18,10.0
C_ID_9e35513bff,8.0
C_ID_c61c7bbc06,9.0
C_ID_81663c11c0,4.0
C_ID_cdcbfec6ff,5.0
C_ID_b0ea50e539,6.0
C_ID_bb2f6de2d7,7.0
C_ID_f9b45b8b4b,3.0
C_ID_23f0a141b4,8.0
C_ID_1568aa4b8f,8.0
C_ID_96ddf223a4,5.0
C_ID_da04bfbf1f,4.0
C_ID_f01444f075,7.0
C_ID_c2cc8af660,15.0
C_ID_e4130eb719,28.0
C_ID_bbaef6e9c2,13.0
C_ID_fa26dcf8eb,16.0
C_ID_a4ccf0e581,5.0
C_ID_993330eddd,2.0
C_ID_0470388d67,7.0
C_ID_42aee7b805,4.0
C_ID_bbea8a6fa5,14.0
C_ID_0852500b2c,3.0
C_ID_e0f37476be,12.0
C_ID_4f03f01bd0,3.0
C_ID_801fdaabe4,3.0
C_ID_ae116d104e,3.0
C_ID_90d5bcb5f1,5.0
C_ID_585830e61c,6.0
C_ID_03e67fcfb0,14.0
C_ID_b63c289616,2.0
C_ID_e12e7bd3ef,3.0
C_ID_dd2f3303e1,9.0
C_ID_5f53df21af,9.0
C_ID_be0b395a07,27.0
C_ID_883c4efabc,1.0
C_ID_07bde48641,3.0
C_ID_787b0c2609,2.0
C_ID_0811701f95,8.0
C_ID_b585a05c1b,16.0
C_ID_0262cb2efc,3.0
C_ID_8ca9ac28c2,6.0
C_ID_e2ad0da592,3.0
C_ID_49008408bf,6.0
C_ID_b879ded57e,3.0
C_ID_1c5896df17,25.0
C_ID_e84018540e,8.0
C_ID_6447a268f0,6.0
C_ID_2461ac5e9d,12.0
C_ID_676182f01d,7.0
C_ID_bff99510c9,7.0
C_ID_1c3937819f,3.0
C_ID_7d945f89a1,3.0
C_ID_e6110183a6,5.0
C_ID_785c607d2e,6.0
C_ID_216dcaea69,15.0
C_ID_87e13b931a,6.0
C_ID_89f9fec8b4,4.0
C_ID_dcdb113f92,4.0
C_ID_6b33bb46db,17.0
C_ID_2e483adca2,9.0
C_ID_946473f3d1,3.0
C_ID_c7f88a820a,6.0
C_ID_1b26d960e6,6.0
C_ID_00e66e8ace,2.0
C_ID_684c098c9c,6.0
C_ID_5f15e1d593,4.0
C_ID_79ce22a72a,1.0
C_ID_26e152e67b,5.0
C_ID_cda0bff818,7.0
C_ID_33bdc98184,10.0
C_ID_c0a78877f1,29.0
C_ID_e1c5e8e624,2.0
C_ID_63d9bd7964,4.0
C_ID_ec86a4fa25,12.0
C_ID_5b2b184c8d,9.0
C_ID_6bd5c08b6d,4.0
C_ID_219249b938,6.0
C_ID_05da6b97ec,6.0
C_ID_b37da94a76,2.0
C_ID_e66835661f,3.0
C_ID_195adef58d,3.0
C_ID_785efdef8c,9.0
C_ID_f59b037752,7.0
C_ID_93ea9c27e2,6.0
C_ID_7e7a9a88cd,3.0
C_ID_d52c21b85f,5.0
C_ID_d27b8e54e3,6.0
C_ID_52e9e8e350,3.0
C_ID_e1f7392ebb,9.0
C_ID_1777d77789,4.0
C_ID_aee8e00e47,25.0
C_ID_fd742e7268,6.0
C_ID_bee835293f,1.0
C_ID_4784e8558e,10.0
C_ID_7aca2596c5,3.0
C_ID_8aa56d98fb,13.0
C_ID_08fe728b59,9.0
C_ID_16da86f837,3.0
C_ID_259d0daa86,2.0
C_ID_b22b25131d,4.0
C_ID_ada1a80960,4.0
C_ID_7087208c81,4.0
C_ID_04004a7a48,4.0
C_ID_30afda0b15,8.0
C_ID_c76b8ef401,3.0
C_ID_81c5397fde,1.0
C_ID_48123cb61e,4.0
C_ID_2c5cd34dc5,5.0
C_ID_9b03b70114,19.0
C_ID_ccdb87c25a,6.0
C_ID_3d83bc46cb,2.0
C_ID_9db45e6e44,3.0
C_ID_3b3c85600c,6.0
C_ID_8992999040,7.0
C_ID_da518f8c3f,6.0
C_ID_4a4650b6ac,19.0
C_ID_cb7e5c9544,3.0
C_ID_d42385c1fa,13.0
C_ID_3d9f832d5b,5.0
C_ID_6af7b2195b,4.0
C_ID_de288d2f42,7.0
C_ID_8d919264da,4.0
C_ID_c41cfc0ad6,4.0
C_ID_7ad17e9031,17.0
C_ID_bff4fc5bb3,15.0
C_ID_618fcc4122,4.0
C_ID_574c500836,3.0
C_ID_fcda40b437,6.0
C_ID_9a98f0421f,2.0
C_ID_09560333a5,14.0
C_ID_9e1eb4a22b,10.0
C_ID_0cfbb0b1ec,5.0
C_ID_870a40b016,2.0
C_ID_3d8cb901fa,4.0
C_ID_22bf49c7d5,8.0
C_ID_d91cd2b165,4.0
C_ID_660349ac92,4.0
C_ID_e02f354e1f,9.0
C_ID_9e173092a2,3.0
C_ID_049c21b64a,4.0
C_ID_18039e2f37,5.0
C_ID_6215f974b4,8.0
C_ID_d33633f85c,4.0
C_ID_599b51774a,4.0
C_ID_e67ba0bc9c,9.0
C_ID_91a478d987,14.0
C_ID_76b2a88df4,8.0
C_ID_0b5ed1bd3b,24.0
C_ID_024ccd878b,6.0
C_ID_014c2201f7,6.0
C_ID_6331048059,9.0
C_ID_8a721d702c,16.0
C_ID_ba06f2d52f,3.0
C_ID_c8f2087101,8.0
C_ID_295cd3216e,8.0
C_ID_149b69c857,5.0
C_ID_ba681314c6,3.0
C_ID_bd80220cc4,10.0
C_ID_32cf90f9f6,4.0
C_ID_afdb2d0667,6.0
C_ID_948f5207b3,3.0
C_ID_ac7c603b0d,4.0
C_ID_225c7a4e70,3.0
C_ID_5292c07069,4.0
C_ID_5a4c5bc204,1.0
C_ID_bec60934df,8.0
C_ID_272fa8e7ff,3.0
C_ID_a22e4511d3,9.0
C_ID_da065e12a3,7.0
C_ID_0cb12020d7,4.0
C_ID_384cef6008,11.0
C_ID_1cce25c200,7.0
C_ID_40daac6fab,1.0
C_ID_c9459423d1,2.0
C_ID_77f2759d1a,11.0
C_ID_df5a78c93b,5.0
C_ID_072e29898c,17.0
C_ID_c9edd4c0bf,7.0
C_ID_c7bfe9cdc8,2.0
C_ID_b467b89d15,7.0
C_ID_0101ad2222,8.0
C_ID_151721df74,16.0
C_ID_b6f999a083,18.0
C_ID_f1dd7f42ac,4.0
C_ID_996f300281,2.0
C_ID_6541b52c1a,6.0
C_ID_e2818e5319,4.0
C_ID_ce36c58e06,8.0
C_ID_e334ec2f19,7.0
C_ID_5d2a20196b,7.0
C_ID_493d41037e,1.0
C_ID_a957194783,2.0
C_ID_608fb13fac,5.0
C_ID_7431ba560d,11.0
C_ID_9e1d981d2e,9.0
C_ID_990f04b681,3.0
C_ID_0c73730e7c,7.0
C_ID_532afdd77f,3.0
C_ID_0e8575baae,3.0
C_ID_71e80d7392,4.0
C_ID_198a60058c,8.0
C_ID_46514045c2,4.0
C_ID_4f60b41aa3,3.0
C_ID_14e09349b4,5.0
C_ID_c43009bb45,2.0
C_ID_45de4fff2a,14.0
C_ID_78993c71dc,6.0
C_ID_ea245642d4,8.0
C_ID_5928993e64,6.0
C_ID_fd415ab7aa,9.0
C_ID_b97803c32c,16.0
C_ID_a4887fa6a5,5.0
C_ID_d762b0ca83,3.0
C_ID_0cda10901b,9.0
C_ID_0dab72a032,3.0
C_ID_935fb30751,9.0
C_ID_873ad19994,18.0
C_ID_fab98381e0,7.0
C_ID_e2e053cc93,5.0
C_ID_770482c9e1,7.0
C_ID_bcda8e5385,8.0
C_ID_c9eabfaee2,5.0
C_ID_3b100a7caa,6.0
C_ID_3220d47e86,12.0
C_ID_2da524eedd,3.0
C_ID_3829c42fcc,13.0
C_ID_0f8bbffc67,8.0
C_ID_fa374bbc60,2.0
C_ID_d3dbf05267,3.0
C_ID_c6c875ebe5,7.0
C_ID_e725692fc1,3.0
C_ID_4677b0de47,2.0
C_ID_169b9a45ce,7.0
C_ID_0e985976e9,3.0
C_ID_a819f5c8cd,14.0
C_ID_63fe362464,5.0
C_ID_b395bbde04,21.0
C_ID_795057db1a,1.0
C_ID_ae745dc57b,4.0
C_ID_7cbff4c4b3,2.0
C_ID_34836314da,21.0
C_ID_2cd92213dd,2.0
C_ID_a9d171d815,3.0
C_ID_c889736c50,18.0
C_ID_e15f7d782a,8.0
C_ID_a4d30255b8,3.0
C_ID_8401d0b964,15.0
C_ID_6f5b27f770,5.0
C_ID_e2576fb7d0,7.0
C_ID_1743045da9,6.0
C_ID_828b20a7bb,18.0
C_ID_1fce35cedd,2.0
C_ID_3b3e0555c8,7.0
C_ID_f6e8783afa,9.0
C_ID_67a5878b7c,18.0
C_ID_10d832f1cf,12.0
C_ID_a940f3eb17,6.0
C_ID_4ec81f306e,5.0
C_ID_13efe69eeb,10.0
C_ID_1da2d4d6f9,5.0
C_ID_e6e41bf219,5.0
C_ID_a3ade258ef,5.0
C_ID_02d1f803d5,2.0
C_ID_2381fbc268,7.0
C_ID_a68846d0ff,14.0
C_ID_324b6cec4e,9.0
C_ID_a54fac050b,6.0
C_ID_ce3748ac11,4.0
C_ID_0127033ee0,3.0
C_ID_25a6ef8ae4,2.0
C_ID_d983e9a6bb,7.0
C_ID_088376a1d0,5.0
C_ID_a1181c9d9d,4.0
C_ID_be2dae8c98,16.0
C_ID_5db0ac3def,2.0
C_ID_8a9eb01276,13.0
C_ID_ac327a64eb,7.0
C_ID_be9892b040,19.0
C_ID_bde020ed18,3.0
C_ID_8f601c2a1a,3.0
C_ID_cbefd57c08,2.0
C_ID_ea3c0b4d97,11.0
C_ID_38ee2aa296,6.0
C_ID_f9f82b6b3b,18.0
C_ID_481f43232d,6.0
C_ID_160c6e45ef,9.0
C_ID_5f61454e54,4.0
C_ID_6810f850ce,9.0
C_ID_8422778fea,4.0
C_ID_f7ce97caa2,3.0
C_ID_7684314d40,9.0
C_ID_e772dd2421,16.0
C_ID_f231756030,9.0
C_ID_3da888590c,17.0
C_ID_2f27f3545b,12.0
C_ID_48e990c30f,4.0
C_ID_fb994ebfaf,2.0
C_ID_8c4d2fd716,19.0
C_ID_435ece9bab,2.0
C_ID_5d942de4b5,10.0
C_ID_a94c18bd4c,3.0
C_ID_22811fa59a,6.0
C_ID_4c6f4981dd,3.0
C_ID_6d5159e098,3.0
C_ID_fddd0b9e0f,8.0
C_ID_f402e96a7b,10.0
C_ID_6f1274e669,8.0
C_ID_aa3635ad94,26.0
C_ID_4b1aaaca1b,3.0
C_ID_e89fe8a599,5.0
C_ID_a0059d64dc,9.0
C_ID_5502d1f195,6.0
C_ID_f102f24c55,4.0
C_ID_639879c599,3.0
C_ID_041968d1fa,5.0
C_ID_e096438640,7.0
C_ID_e40c9fc0ec,6.0
C_ID_a7902c23d3,5.0
C_ID_f131aa42d5,6.0
C_ID_e60dd62895,8.0
C_ID_01772b2138,4.0
C_ID_a8a68664c1,11.0
C_ID_cf7ce1296c,8.0
C_ID_cddfd0d1a0,5.0
C_ID_eb83bc444a,8.0
C_ID_4979458936,5.0
C_ID_627fa8acdc,14.0
C_ID_6c173aa0e2,12.0
C_ID_18d965f359,19.0
C_ID_c6596b6578,4.0
C_ID_892f8d1fa8,17.0
C_ID_a13bd5d106,4.0
C_ID_3866bd0b8f,4.0
C_ID_168acf4cfa,3.0
C_ID_aec2643677,2.0
C_ID_ce26868e13,2.0
C_ID_cbc7e7e2e0,15.0
C_ID_e091979782,12.0
C_ID_4d39d9d643,1.0
C_ID_56cc5c6d76,6.0
C_ID_024a3f06c2,6.0
C_ID_0212c2ae0b,11.0
C_ID_9ae2f1d0e4,5.0
C_ID_f8a779f904,7.0
C_ID_c207b61100,4.0
C_ID_375b0e4ccf,8.0
C_ID_446bed0fa5,5.0
C_ID_e2be955684,12.0
C_ID_c6a2f363e0,21.0
C_ID_0acec4803b,6.0
C_ID_24db4d7af2,7.0
C_ID_ce57ad58d9,9.0
C_ID_119c8c3cf2,2.0
C_ID_10188e2375,3.0
C_ID_e88d78153e,5.0
C_ID_a4452914f4,5.0
C_ID_5b7d3e42b9,5.0
C_ID_be492a78fc,6.0
C_ID_079e89c72d,5.0
C_ID_ea0d3e1221,2.0
C_ID_d80a467ca5,10.0
C_ID_5d1be37470,9.0
C_ID_7609db37af,19.0
C_ID_c3d1b05223,2.0
C_ID_b25c8a3fa8,6.0
C_ID_2738c22c9c,11.0
C_ID_d8ff1f3bc3,5.0
C_ID_4adf99c421,9.0
C_ID_8af95a35b3,14.0
C_ID_2815d62d1d,6.0
C_ID_722e6a481e,11.0
C_ID_bb4e6ff043,4.0
C_ID_0206a28f65,1.0
C_ID_bf7d855e08,5.0
C_ID_92acdb3a30,5.0
C_ID_d386d9173e,12.0
C_ID_a9441efc35,7.0
C_ID_8b93300a36,4.0
C_ID_d22b00385f,4.0
C_ID_f07ef6c1e5,4.0
C_ID_02acf03e61,15.0
C_ID_fdc99edbac,2.0
C_ID_8be24c0d18,5.0
C_ID_fe5d39bc11,3.0
C_ID_8930b118eb,6.0
C_ID_8ddb1ade0b,1.0
C_ID_9518c976f1,3.0
C_ID_6dabb481d4,4.0
C_ID_3df0641df0,6.0
C_ID_7f842575e3,18.0
C_ID_cac936e1b4,4.0
C_ID_6d2056e2ff,8.0
C_ID_853904b369,23.0
C_ID_dfbedbbb94,4.0
C_ID_f4c5961e6e,6.0
C_ID_eea6eae1a2,10.0
C_ID_d613f5d153,5.0
C_ID_cf4a4f4a8c,5.0
C_ID_58773122b4,8.0
C_ID_7d0d3439fe,1.0
C_ID_94391cd69a,5.0
C_ID_b438db478e,5.0
C_ID_432537741e,3.0
C_ID_a9529be197,3.0
C_ID_fcaad3534e,15.0
C_ID_d939d5a055,15.0
C_ID_1fed8dd43b,2.0
C_ID_a7fdc352c0,16.0
C_ID_ce026bf60b,11.0
C_ID_22a97dc86f,4.0
C_ID_14bcf0800c,9.0
C_ID_d239c6029e,8.0
C_ID_22383aaf05,3.0
C_ID_d1f67b5b11,2.0
C_ID_12f3487a2f,4.0
C_ID_5c25683990,23.0
C_ID_9eac1c19d6,4.0
C_ID_9aaf902297,8.0
C_ID_bbb34443b6,3.0
C_ID_12954c542b,4.0
C_ID_6c933d72d9,21.0
C_ID_a85ce58e1f,6.0
C_ID_2bcfd76540,8.0
C_ID_1163f98d96,26.0
C_ID_2ce2b938a2,8.0
C_ID_909beb3c01,8.0
C_ID_daf6e0100d,3.0
C_ID_bb6cba5e54,16.0
C_ID_59d80aef51,5.0
C_ID_c5c117b0d3,4.0
C_ID_4fabcdbdd6,7.0
C_ID_366685fffe,3.0
C_ID_d65b4d62b5,2.0
C_ID_ccbd5a8f1d,2.0
C_ID_e94d30add2,4.0
C_ID_157d139113,5.0
C_ID_6cea05901d,6.0
